,home_score,home_xg,home_manager,away_score,away_xg,away_manager,date,time,attendance,referee
0,4,1.4,Gennaro Gattuso,1,0.3,Fabio Pecchia,2018-05-05,18:00,49644,Fabrizio Pasqua 
