player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ollie Watkins,FW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,15.0,2.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,9.0,17.0,52.9,0.0,14.0,4.0,2.0,2.0,121.0,7.0,6.0,8.0,75.0,3.0,8.0,37.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,3.0,3.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,13.0,13.0,5.0,26.0,100.0,2.0,0.0,88.0,50.0,1.0,0.0,1.0,3.0,36.0,17.0,47.2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,6.0,40.0
Jack Grealish,"LW,RW",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,16.0,2.0,2.0,2.0,0.0,0.0,0.3,3.0,0.0,32.0,41.0,78.0,7.0,41.0,7.0,4.0,4.0,573.0,282.0,13.0,16.0,81.3,15.0,18.0,83.3,4.0,6.0,66.7,3.0,5.0,3.0,0.0,38.0,3.0,2.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,31.0,6.0,4.0,4.0,34.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,18.8,6.0,6.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,12.0,29.0,17.0,2.0,51.0,100.0,4.0,0.0,326.0,161.0,1.0,1.0,1.0,2.0,48.0,32.0,66.7,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
Bertrand Traoré,"RW,LW",67.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,20.0,11.0,0.0,2.0,0.0,0.2,0.2,0.0,3.0,0.0,6.0,11.0,54.5,2.0,11.0,1.0,3.0,3.0,84.0,50.0,3.0,5.0,60.0,3.0,3.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,18.2,4.0,4.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,9.0,8.0,3.0,18.0,100.0,3.0,0.0,35.0,26.0,0.0,0.0,0.0,3.0,20.0,11.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,40.0
Anwar El Ghazi,RW,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,6.0,8.0,75.0,2.0,4.0,1.0,0.0,0.0,109.0,48.0,2.0,2.0,100.0,2.0,3.0,66.7,1.0,2.0,50.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,5.0,0.0,10.0,0.0,0.0,0.0,24.0,11.0,0.0,0.0,0.0,0.0,13.0,7.0,53.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,50.0
Ross Barkley,AM,67.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,23.0,8.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,10.0,14.0,71.4,0.0,16.0,6.0,0.0,3.0,170.0,13.0,4.0,6.0,66.7,5.0,6.0,83.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,13.0,5.0,21.0,0.0,0.0,0.0,140.0,105.0,3.0,2.0,1.0,2.0,21.0,15.0,71.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0
Jacob Ramsey,AM,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,7.0,0.0,1.0,1.0,73.0,0.0,3.0,4.0,75.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,4.0,0.0,9.0,100.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0,71.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
John McGinn,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,32.0,10.0,0.0,2.0,2.0,0.2,0.2,0.0,1.0,0.0,16.0,20.0,80.0,3.0,21.0,1.0,1.0,2.0,399.0,124.0,5.0,5.0,100.0,6.0,7.0,85.7,5.0,8.0,62.5,0.0,4.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,8.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,20.0,2.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,10.0,18.0,5.0,3.0,32.0,50.0,1.0,0.0,63.0,32.0,0.0,0.0,2.0,2.0,20.0,20.0,100.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
Douglas Luiz,DM,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,33.0,14.0,1.0,1.0,2.0,0.1,0.1,0.0,1.0,0.0,21.0,23.0,91.3,1.0,23.0,2.0,2.0,2.0,526.0,120.0,3.0,4.0,75.0,11.0,11.0,100.0,7.0,8.0,87.5,0.0,0.0,0.0,0.0,20.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,4.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,28.6,6.0,6.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,10.0,17.0,7.0,1.0,30.0,100.0,2.0,0.0,132.0,59.0,0.0,0.0,0.0,1.0,21.0,20.0,95.2,1.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Matt Targett,LB,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,11.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,28.0,71.4,2.0,16.0,1.0,0.0,0.0,366.0,213.0,9.0,10.0,90.0,8.0,10.0,80.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,25.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,6.0,21.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,4.0,6.0,66.7,2.0,3.0,27.3,9.0,1.0,1.0,1.0,0.0,1.0,7.0,5.0,0.0,12.0,26.0,9.0,7.0,0.0,39.0,0.0,0.0,0.0,59.0,25.0,0.0,0.0,1.0,0.0,18.0,15.0,83.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0
Neil Taylor,LB,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,90.9,0.0,7.0,1.0,0.0,0.0,120.0,29.0,8.0,8.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,0.0,11.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,0.0,0.0,8.0,8.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Tyrone Mings,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,83.3,1.0,19.0,0.0,0.0,0.0,511.0,216.0,3.0,3.0,100.0,11.0,11.0,100.0,5.0,9.0,55.6,0.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,9.0,21.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,1.0,0.0,5.0,0.0,0.0,2.0,9.0,1.0,19.0,33.0,10.0,0.0,0.0,41.0,0.0,0.0,0.0,109.0,41.0,0.0,0.0,0.0,1.0,19.0,19.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,50.0
Ezri Konsa,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,27.0,96.3,0.0,20.0,0.0,0.0,0.0,632.0,112.0,5.0,5.0,100.0,12.0,12.0,100.0,8.0,9.0,88.9,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,4.0,23.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,33.3,2.0,1.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,15.0,26.0,11.0,0.0,0.0,36.0,0.0,0.0,0.0,42.0,9.0,0.0,0.0,0.0,0.0,24.0,24.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
Matty Cash,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,13.0,3.0,1.0,4.0,0.0,0.0,0.0,2.0,0.0,19.0,27.0,70.4,0.0,10.0,0.0,0.0,0.0,398.0,64.0,7.0,8.0,87.5,8.0,9.0,88.9,4.0,10.0,40.0,1.0,1.0,0.0,0.0,18.0,9.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,8.0,2.0,14.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,23.1,9.0,3.0,1.0,3.0,0.0,1.0,4.0,6.0,1.0,11.0,18.0,18.0,3.0,0.0,29.0,0.0,0.0,0.0,72.0,21.0,0.0,0.0,0.0,0.0,12.0,10.0,83.3,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,50.0
