player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Eddie Nketiah,FW,64.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,16.0,1.0,0.0,1.0,0.0,0.0,0.4,2.0,1.0,12.0,14.0,85.7,1.0,15.0,1.0,1.0,1.0,160.0,13.0,9.0,9.0,100.0,3.0,5.0,60.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,1.0,12.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,14.0,5.0,1.0,21.0,100.0,1.0,0.0,38.0,23.0,0.0,1.0,0.0,1.0,39.0,16.0,41.0,5.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,20.0
David Luiz,CB,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,34.0,6.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
Pierre-Emerick Aubameyang,"LW,FW",90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39.0,16.0,0.0,1.0,1.0,0.3,0.3,0.1,2.0,1.0,18.0,29.0,62.1,3.0,29.0,6.0,0.0,0.0,268.0,58.0,10.0,14.0,71.4,8.0,11.0,72.7,0.0,3.0,0.0,1.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,2.0,7.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,18.8,3.0,5.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,16.0,19.0,5.0,39.0,0.0,0.0,0.0,130.0,98.0,2.0,2.0,2.0,2.0,58.0,30.0,51.7,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,16.7
Nicolas Pépé,"RW,RM",84.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,34.0,12.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,13.0,21.0,61.9,1.0,15.0,3.0,1.0,4.0,214.0,21.0,8.0,10.0,80.0,4.0,6.0,66.7,1.0,2.0,50.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,1.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,6.0,6.0,12.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,3.0,25.0,1.0,4.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,7.0,14.0,15.0,4.0,31.0,25.0,2.0,0.0,54.0,39.0,1.0,1.0,1.0,1.0,31.0,18.0,58.1,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,100.0
Cédric Soares,RM,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Ceballos,DM,66.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,45.0,7.0,0.0,4.0,0.0,0.0,0.0,0.2,2.0,0.0,35.0,38.0,92.1,10.0,35.0,3.0,3.0,3.0,751.0,228.0,10.0,10.0,100.0,18.0,20.0,90.0,7.0,7.0,100.0,2.0,7.0,1.0,0.0,37.0,1.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,3.0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,28.6,4.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,16.0,31.0,5.0,1.0,44.0,100.0,3.0,0.0,235.0,144.0,1.0,0.0,1.0,0.0,35.0,34.0,97.1,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Joe Willock,DM,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,8.0,1.0,1.0,1.0,55.0,11.0,1.0,1.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,9.0,100.0,1.0,0.0,44.0,9.0,0.0,0.0,1.0,1.0,3.0,3.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Mohamed Elneny,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,35.0,39.0,89.7,3.0,30.0,1.0,2.0,3.0,721.0,110.0,14.0,15.0,93.3,15.0,15.0,100.0,6.0,9.0,66.7,0.0,1.0,0.0,0.0,37.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,8.0,4.0,34.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,3.0,5.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,4.0,17.0,31.0,2.0,0.0,45.0,66.7,2.0,0.0,117.0,65.0,0.0,0.0,0.0,0.0,34.0,30.0,88.2,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Bukayo Saka,"WB,LM",90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,23.0,36.0,63.9,4.0,31.0,6.0,1.0,2.0,399.0,192.0,10.0,14.0,71.4,9.0,12.0,75.0,3.0,6.0,50.0,1.0,2.0,0.0,0.0,32.0,4.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,7.0,8.0,27.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,2.0,6.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,7.0,15.0,21.0,16.0,2.0,43.0,50.0,1.0,0.0,191.0,137.0,0.0,1.0,1.0,1.0,41.0,30.0,73.2,8.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
Ainsley Maitland-Niles,"WB,RB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,12.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,52.0,71.2,2.0,35.0,1.0,1.0,3.0,687.0,263.0,19.0,24.0,79.2,14.0,17.0,82.4,4.0,8.0,50.0,0.0,2.0,0.0,0.0,40.0,12.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,29.0,14.0,9.0,11.0,27.0,1.0,11.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,33.3,2.0,2.0,16.7,7.0,4.0,1.0,0.0,0.0,1.0,11.0,4.0,0.0,2.0,29.0,27.0,11.0,0.0,53.0,33.3,1.0,0.0,186.0,91.0,1.0,0.0,0.0,1.0,33.0,30.0,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,100.0
