,home_score,home_xg,home_manager,away_score,away_xg,away_manager,date,time,attendance,referee
0,0,0.3,Marinos Ouzounidis,2,1.7,Niko Kovač,2018-10-23,19:55,61221,Aliaksei Kulbakou 
