player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Neal Maupay,FW,61.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24.0,11.0,0.0,0.0,1.0,0.2,0.2,0.0,2.0,0.0,12.0,16.0,75.0,2.0,12.0,3.0,0.0,0.0,214.0,103.0,4.0,5.0,80.0,4.0,4.0,100.0,2.0,4.0,50.0,1.0,3.0,0.0,0.0,14.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,3.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,18.2,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,12.0,10.0,1.0,22.0,0.0,0.0,0.0,68.0,51.0,1.0,0.0,0.0,3.0,24.0,18.0,75.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,80.0
Leandro Trossard,FW,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,66.7,0.0,8.0,1.0,0.0,0.0,54.0,13.0,3.0,3.0,100.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,10.0,0.0,0.0,0.0,58.0,7.0,0.0,0.0,1.0,2.0,14.0,7.0,50.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Aaron Connolly,FW,61.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,16.0,6.0,0.0,0.0,2.0,0.2,0.2,0.0,1.0,0.0,5.0,8.0,62.5,0.0,4.0,3.0,0.0,0.0,57.0,12.0,4.0,5.0,80.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.7,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,9.0,2.0,16.0,0.0,0.0,0.0,97.0,94.0,2.0,2.0,3.0,0.0,26.0,12.0,46.2,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Danny Welbeck,FW,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,2.0,3.0,66.7,0.0,2.0,2.0,0.0,0.0,18.0,1.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,46.0,45.0,2.0,0.0,0.0,0.0,17.0,3.0,17.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Alexis Mac Allister,"AM,CM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,26.0,30.0,86.7,4.0,25.0,7.0,1.0,1.0,480.0,112.0,10.0,11.0,90.9,12.0,14.0,85.7,3.0,3.0,100.0,1.0,6.0,1.0,0.0,30.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,22.0,2.0,6.0,2.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,31.3,4.0,11.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,21.0,17.0,2.0,39.0,100.0,1.0,0.0,138.0,68.0,3.0,0.0,3.0,0.0,44.0,30.0,68.2,10.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,16.7
Pascal Groß,"CM,RM",90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,9.0,0.0,0.0,1.0,0.0,0.0,0.2,4.0,1.0,37.0,48.0,77.1,6.0,26.0,5.0,0.0,0.0,637.0,198.0,21.0,23.0,91.3,10.0,12.0,83.3,5.0,12.0,41.7,3.0,2.0,1.0,0.0,39.0,9.0,2.0,0.0,4.0,2.0,2.0,7.0,1.0,5.0,0.0,29.0,4.0,15.0,11.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.1,4.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,29.0,18.0,2.0,44.0,0.0,0.0,0.0,212.0,120.0,1.0,0.0,2.0,0.0,41.0,34.0,82.9,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0
Yves Bissouma,"DM,CM",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,35.0,40.0,87.5,4.0,29.0,3.0,1.0,2.0,711.0,123.0,11.0,11.0,100.0,16.0,19.0,84.2,7.0,9.0,77.8,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,5.0,5.0,33.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,33.3,6.0,6.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,14.0,30.0,6.0,0.0,46.0,50.0,1.0,0.0,121.0,49.0,1.0,0.0,0.0,0.0,35.0,31.0,88.6,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Dan Burn,"WB,LB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,40.0,65.0,3.0,19.0,2.0,0.0,0.0,433.0,194.0,13.0,17.0,76.5,12.0,19.0,63.2,1.0,2.0,50.0,0.0,2.0,0.0,0.0,32.0,8.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,8.0,16.0,21.0,3.0,5.0,8.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,33.3,4.0,4.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,3.0,15.0,27.0,11.0,1.0,42.0,0.0,0.0,0.0,88.0,33.0,1.0,0.0,0.0,1.0,42.0,27.0,64.3,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,7.0,30.0
Joël Veltman,"WB,RB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,11.0,0.0,2.0,4.0,0.0,0.0,0.1,2.0,0.0,38.0,46.0,82.6,6.0,32.0,3.0,2.0,3.0,653.0,405.0,18.0,22.0,81.8,18.0,20.0,90.0,2.0,4.0,50.0,1.0,4.0,3.0,1.0,39.0,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,11.0,11.0,6.0,30.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,27.3,5.0,6.0,0.0,0.0,0.0,4.0,2.0,5.0,0.0,7.0,26.0,26.0,10.0,1.0,52.0,66.7,3.0,0.0,169.0,97.0,1.0,0.0,1.0,0.0,40.0,37.0,92.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,100.0
Adam Webster,CB,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,5.0,0.0,1.0,1.0,0.0,0.0,0.1,1.0,0.0,28.0,41.0,68.3,3.0,31.0,5.0,0.0,0.0,637.0,241.0,5.0,8.0,62.5,18.0,21.0,85.7,5.0,12.0,41.7,1.0,2.0,0.0,0.0,40.0,1.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0,1.0,12.0,14.0,22.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,80.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,23.0,25.0,2.0,0.0,45.0,0.0,0.0,0.0,212.0,144.0,1.0,0.0,0.0,1.0,30.0,30.0,100.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,42.9
