player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
David McGoldrick,FW,90.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,54.0,10.0,0.0,0.0,3.0,0.9,0.9,0.3,5.0,0.0,27.0,37.0,73.0,4.0,40.0,6.0,2.0,4.0,492.0,147.0,13.0,19.0,68.4,10.0,13.0,76.9,3.0,4.0,75.0,2.0,4.0,3.0,2.0,37.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,23.0,6.0,8.0,3.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,7.0,20.0,34.0,8.0,54.0,50.0,2.0,0.0,158.0,91.0,2.0,2.0,0.0,2.0,71.0,42.0,59.2,9.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,9.0,35.7
Oliver Burke,"FW,CM",73.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,20.0,1.0,0.0,2.0,0.1,0.1,0.8,2.0,1.0,16.0,21.0,76.2,0.0,12.0,1.0,0.0,0.0,230.0,28.0,8.0,10.0,80.0,8.0,8.0,100.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,18.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,2.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,8.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,19.0,4.0,25.0,0.0,0.0,0.0,41.0,10.0,1.0,0.0,1.0,1.0,43.0,18.0,41.9,6.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,33.3
Rhian Brewster,CM,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,6.0,9.0,66.7,0.0,8.0,0.0,0.0,0.0,132.0,14.0,4.0,6.0,66.7,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,10.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,1.0,11.0,7.0,63.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,100.0
John Fleck,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,7.0,0.0,1.0,1.0,0.2,0.2,0.1,5.0,0.0,30.0,40.0,75.0,2.0,30.0,3.0,0.0,1.0,455.0,151.0,18.0,19.0,94.7,10.0,12.0,83.3,2.0,9.0,22.2,2.0,5.0,0.0,0.0,34.0,6.0,1.0,0.0,4.0,3.0,0.0,4.0,4.0,0.0,0.0,28.0,3.0,9.0,36.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.3,3.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,23.0,22.0,3.0,42.0,0.0,0.0,0.0,83.0,27.0,2.0,1.0,1.0,1.0,31.0,28.0,90.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
Sander Berge,CM,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0
Phil Jagielka,"CB,CM",51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,60.0,0.0,14.0,1.0,0.0,0.0,342.0,83.0,8.0,8.0,100.0,3.0,7.0,42.9,4.0,8.0,50.0,0.0,0.0,0.0,0.0,19.0,6.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,8.0,5.0,12.0,2.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,2.0,28.6,4.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,12.0,14.0,2.0,0.0,22.0,0.0,0.0,0.0,33.0,21.0,0.0,0.0,0.0,0.0,10.0,9.0,90.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0
Lys Mousset,FW,28.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,7.0,8.0,87.5,1.0,10.0,2.0,0.0,0.0,95.0,31.0,4.0,5.0,80.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,1.0,14.0,0.0,0.0,0.0,43.0,17.0,0.0,0.0,1.0,3.0,18.0,12.0,66.7,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Ethan Ampadu,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,27.0,6.0,2.0,4.0,0.0,0.0,0.1,3.0,0.0,30.0,40.0,75.0,5.0,29.0,3.0,2.0,2.0,560.0,169.0,14.0,17.0,82.4,12.0,14.0,85.7,3.0,8.0,37.5,2.0,3.0,2.0,0.0,38.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,25.0,4.0,11.0,4.0,29.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,3.0,1.0,2.0,6.0,33.3,4.0,13.0,48.1,9.0,11.0,7.0,1.0,0.0,3.0,8.0,1.0,0.0,1.0,14.0,35.0,9.0,0.0,53.0,100.0,2.0,0.0,112.0,61.0,1.0,0.0,1.0,1.0,31.0,26.0,83.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,50.0
Enda Stevens,WB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,8.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,30.0,43.0,69.8,5.0,27.0,1.0,0.0,0.0,574.0,318.0,11.0,12.0,91.7,13.0,18.0,72.2,5.0,12.0,41.7,0.0,4.0,2.0,0.0,38.0,5.0,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,26.0,7.0,10.0,32.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,1.0,4.0,1.0,0.0,2.0,12.0,18.0,22.0,1.0,47.0,0.0,0.0,0.0,100.0,38.0,0.0,0.0,1.0,1.0,32.0,32.0,100.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0
George Baldock,WB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,47.0,68.1,6.0,33.0,6.0,1.0,1.0,545.0,229.0,13.0,16.0,81.3,17.0,21.0,81.0,1.0,4.0,25.0,1.0,3.0,1.0,1.0,39.0,8.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,10.0,13.0,2.0,34.0,2.0,8.0,0.0,1.0,2.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,33.3,5.0,6.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,3.0,11.0,23.0,21.0,1.0,46.0,100.0,1.0,0.0,219.0,116.0,1.0,0.0,1.0,0.0,32.0,29.0,90.6,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0
