player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Alexandre Lacazette,FW,86.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,30.0,20.0,1.0,0.0,2.0,0.4,0.4,0.2,2.0,0.0,13.0,18.0,72.2,0.0,20.0,0.0,2.0,2.0,185.0,10.0,6.0,8.0,75.0,4.0,4.0,100.0,1.0,3.0,33.3,1.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,1.0,1.0,16.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,25.0,4.0,7.0,9.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,15.0,15.0,6.0,29.0,100.0,2.0,0.0,40.0,11.0,0.0,0.0,1.0,3.0,43.0,24.0,55.8,10.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Eddie Nketiah,FW,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emerick Aubameyang,LW,90.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,39.0,17.0,0.0,0.0,0.0,0.4,0.4,0.1,4.0,0.0,21.0,31.0,67.7,0.0,26.0,6.0,2.0,4.0,291.0,37.0,15.0,18.0,83.3,5.0,9.0,55.6,1.0,2.0,50.0,1.0,1.0,1.0,1.0,31.0,0.0,0.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,7.0,4.0,2.0,26.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,17.6,5.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,22.0,5.0,39.0,50.0,3.0,0.0,157.0,93.0,2.0,2.0,1.0,1.0,52.0,35.0,67.3,8.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
Willian,RW,75.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,40.0,10.0,1.0,0.0,0.0,0.6,0.6,0.3,5.0,3.0,28.0,32.0,87.5,3.0,29.0,6.0,0.0,0.0,610.0,163.0,9.0,10.0,90.0,11.0,11.0,100.0,8.0,9.0,88.9,3.0,4.0,1.0,1.0,29.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,24.0,3.0,5.0,5.0,26.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,17.0,20.0,3.0,36.0,0.0,0.0,0.0,213.0,141.0,3.0,1.0,1.0,1.0,36.0,30.0,83.3,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Nicolas Pépé,RW,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,0.0,0.1,1.0,0.0,8.0,9.0,88.9,1.0,8.0,1.0,0.0,1.0,137.0,40.0,3.0,4.0,75.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,10.0,0.0,0.0,0.0,23.0,10.0,0.0,0.0,1.0,0.0,11.0,8.0,72.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Granit Xhaka,CM,78.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,66.0,5.0,3.0,0.0,0.0,0.2,0.2,0.1,3.0,0.0,53.0,58.0,91.4,3.0,40.0,1.0,0.0,0.0,998.0,187.0,24.0,25.0,96.0,24.0,25.0,96.0,5.0,7.0,71.4,1.0,8.0,1.0,0.0,57.0,1.0,1.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,11.0,6.0,49.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,100.0,0.0,1.0,20.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,13.0,38.0,18.0,1.0,64.0,0.0,0.0,0.0,162.0,88.0,1.0,0.0,0.0,0.0,52.0,46.0,88.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
Dani Ceballos,CM,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,73.7,1.0,11.0,1.0,1.0,1.0,233.0,56.0,5.0,6.0,83.3,6.0,8.0,75.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,18.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,2.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,11.0,4.0,2.0,18.0,100.0,1.0,1.0,68.0,60.0,0.0,1.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Mohamed Elneny,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,68.0,14.0,0.0,3.0,1.0,0.2,0.2,0.0,3.0,0.0,60.0,64.0,93.8,3.0,57.0,6.0,1.0,1.0,1353.0,252.0,17.0,19.0,89.5,29.0,29.0,100.0,14.0,16.0,87.5,0.0,6.0,1.0,0.0,63.0,1.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,3.0,4.0,58.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.6,4.0,7.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,16.0,47.0,9.0,1.0,68.0,100.0,1.0,0.0,285.0,160.0,2.0,0.0,0.0,0.0,59.0,58.0,98.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Ainsley Maitland-Niles,WB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,20.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,34.0,42.0,81.0,2.0,31.0,2.0,0.0,2.0,715.0,131.0,11.0,11.0,100.0,17.0,19.0,89.5,6.0,11.0,54.5,0.0,3.0,0.0,0.0,38.0,4.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,31.0,5.0,6.0,9.0,29.0,0.0,4.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,25.0,8.0,8.0,4.0,1.0,0.0,4.0,1.0,1.0,0.0,2.0,12.0,30.0,14.0,2.0,48.0,0.0,0.0,0.0,119.0,50.0,1.0,0.0,2.0,0.0,44.0,38.0,86.4,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Héctor Bellerín,WB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,73.0,6.0,0.0,1.0,1.0,0.0,0.0,0.2,2.0,0.0,60.0,69.0,87.0,9.0,48.0,12.0,2.0,4.0,1184.0,392.0,22.0,27.0,81.5,29.0,33.0,87.9,9.0,9.0,100.0,1.0,3.0,4.0,1.0,60.0,9.0,1.0,1.0,9.0,2.0,4.0,0.0,0.0,0.0,0.0,47.0,8.0,14.0,6.0,52.0,2.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,33.3,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,33.0,29.0,1.0,64.0,50.0,2.0,0.0,313.0,231.0,2.0,0.0,1.0,0.0,58.0,54.0,93.1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0
Kieran Tierney,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,78.0,89.0,87.6,7.0,70.0,6.0,1.0,2.0,1673.0,400.0,20.0,22.0,90.9,43.0,45.0,95.6,15.0,22.0,68.2,0.0,6.0,0.0,0.0,80.0,9.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,67.0,7.0,15.0,72.0,7.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,5.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,32.0,60.0,10.0,1.0,87.0,50.0,1.0,0.0,320.0,207.0,1.0,1.0,0.0,1.0,80.0,75.0,93.8,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Gabriel Dos Santos,CB,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,122.0,6.0,3.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,109.0,116.0,94.0,2.0,92.0,3.0,0.0,0.0,2223.0,468.0,23.0,25.0,92.0,73.0,76.0,96.1,13.0,15.0,86.7,0.0,1.0,0.0,0.0,115.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,7.0,6.0,99.0,12.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,16.7,5.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,13.0,77.0,53.0,1.0,1.0,121.0,0.0,0.0,0.0,453.0,223.0,0.0,0.0,0.0,0.0,109.0,108.0,99.1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0
Rob Holding,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.0,91.0,92.3,2.0,72.0,3.0,2.0,2.0,1917.0,436.0,22.0,22.0,100.0,46.0,48.0,95.8,16.0,20.0,80.0,0.0,4.0,1.0,0.0,89.0,2.0,2.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,72.0,12.0,7.0,4.0,86.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,40.0,8.0,6.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,15.0,56.0,47.0,2.0,0.0,95.0,100.0,2.0,0.0,297.0,175.0,0.0,0.0,0.0,0.0,83.0,83.0,100.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
Bernd Leno,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,100.0,0.0,18.0,0.0,0.0,0.0,613.0,207.0,10.0,10.0,100.0,21.0,21.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,25.0,7.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,0.0,6.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,33.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,44.0,16.0,0.0,0.0,0.0,0.0,21.0,20.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
