player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Jamie Vardy,FW,89.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,21.0,20.0,1.0,0.0,1.0,0.8,0.8,0.3,2.0,0.0,5.0,11.0,45.5,1.0,12.0,3.0,1.0,1.0,64.0,21.0,4.0,9.0,44.4,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,11.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,15.0,11.0,21.0,100.0,1.0,0.0,64.0,44.0,0.0,3.0,1.0,0.0,50.0,17.0,34.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,3.0,57.1
Kelechi Iheanacho,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Barnes,LW,90.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,47.0,18.0,3.0,0.0,0.0,0.9,0.9,0.2,3.0,0.0,25.0,31.0,80.6,3.0,32.0,8.0,1.0,2.0,363.0,91.0,14.0,19.0,73.7,10.0,10.0,100.0,1.0,2.0,50.0,2.0,3.0,1.0,0.0,31.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,5.0,5.0,4.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,7.0,38.9,5.0,7.0,6.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,4.0,21.0,25.0,11.0,47.0,50.0,1.0,0.0,195.0,146.0,2.0,3.0,2.0,3.0,43.0,31.0,72.1,13.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,50.0
Marc Albrighton,RW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0,20.0,3.0,0.0,1.0,0.0,0.0,0.3,6.0,1.0,22.0,39.0,56.4,4.0,36.0,9.0,1.0,4.0,377.0,221.0,11.0,16.0,68.8,9.0,12.0,75.0,2.0,10.0,20.0,2.0,2.0,3.0,3.0,39.0,0.0,0.0,1.0,11.0,0.0,8.0,0.0,0.0,0.0,0.0,21.0,5.0,13.0,7.0,29.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,5.0,25.0,4.0,12.0,4.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,9.0,26.0,21.0,2.0,50.0,25.0,1.0,1.0,215.0,144.0,3.0,1.0,0.0,2.0,49.0,32.0,65.3,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,2.0,0.0,100.0
James Maddison,AM,76.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,33.0,22.0,1.0,0.0,0.0,0.1,0.1,0.2,4.0,0.0,18.0,23.0,78.3,1.0,29.0,4.0,1.0,1.0,323.0,86.0,10.0,11.0,90.9,4.0,6.0,66.7,3.0,4.0,75.0,3.0,4.0,0.0,0.0,17.0,6.0,4.0,0.0,7.0,2.0,0.0,1.0,0.0,1.0,0.0,16.0,1.0,6.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,22.7,3.0,10.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,16.0,15.0,2.0,29.0,100.0,1.0,0.0,123.0,72.0,0.0,0.0,2.0,4.0,39.0,22.0,56.4,9.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,50.0
Ayoze Pérez,AM,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,2.0,5.0,40.0,0.0,8.0,1.0,2.0,3.0,45.0,18.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,33.3,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,6.0,2.0,8.0,66.7,2.0,0.0,47.0,36.0,1.0,0.0,1.0,1.0,8.0,5.0,62.5,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
Youri Tielemans,DM,90.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,18.0,1.0,2.0,3.0,0.0,0.0,0.7,5.0,3.0,48.0,58.0,82.8,10.0,45.0,2.0,2.0,2.0,1056.0,336.0,17.0,21.0,81.0,21.0,23.0,91.3,10.0,12.0,83.3,4.0,7.0,3.0,0.0,56.0,2.0,2.0,1.0,11.0,4.0,1.0,0.0,0.0,0.0,0.0,41.0,3.0,14.0,12.0,43.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,7.0,38.9,3.0,10.0,5.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,18.0,39.0,12.0,1.0,67.0,100.0,2.0,0.0,116.0,54.0,0.0,0.0,0.0,1.0,42.0,38.0,90.5,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,1.0,3.0,25.0
Wilfred Ndidi,DM,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,71.0,31.0,6.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,41.0,56.0,73.2,3.0,42.0,1.0,2.0,2.0,772.0,116.0,21.0,31.0,67.7,13.0,15.0,86.7,6.0,8.0,75.0,0.0,2.0,0.0,0.0,56.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,10.0,10.0,35.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,5.0,3.0,3.0,0.0,1.0,2.0,50.0,1.0,12.0,38.7,11.0,14.0,6.0,0.0,0.0,1.0,8.0,3.0,0.0,1.0,26.0,39.0,9.0,0.0,71.0,100.0,2.0,0.0,175.0,68.0,0.0,0.0,1.0,0.0,40.0,38.0,95.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,2.0,66.7
James Justin,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,22.0,5.0,0.0,1.0,0.0,0.0,0.3,3.0,0.0,47.0,58.0,81.0,7.0,46.0,8.0,2.0,4.0,747.0,247.0,30.0,34.0,88.2,14.0,18.0,77.8,3.0,6.0,50.0,1.0,2.0,4.0,0.0,49.0,9.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,14.0,11.0,19.0,26.0,4.0,9.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,6.0,50.0,3.0,7.0,31.8,13.0,6.0,3.0,0.0,0.0,1.0,5.0,6.0,0.0,4.0,29.0,37.0,20.0,2.0,69.0,50.0,2.0,0.0,300.0,204.0,6.0,1.0,3.0,1.0,45.0,44.0,97.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,20.0
Jonny Evans,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,14.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,42.0,50.0,84.0,2.0,34.0,2.0,1.0,1.0,935.0,261.0,11.0,12.0,91.7,21.0,24.0,87.5,10.0,14.0,71.4,0.0,1.0,0.0,0.0,49.0,1.0,1.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,9.0,7.0,17.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,7.1,10.0,4.0,0.0,1.0,0.0,2.0,2.0,11.0,0.0,10.0,37.0,28.0,3.0,1.0,64.0,100.0,1.0,0.0,153.0,40.0,1.0,0.0,0.0,0.0,39.0,38.0,97.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,75.0
