player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ivan Cavaleiro,"FW,LW",90.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,48.0,12.0,1.0,0.0,3.0,0.1,0.1,0.0,2.0,0.0,29.0,34.0,85.3,3.0,33.0,10.0,3.0,5.0,440.0,47.0,13.0,14.0,92.9,11.0,12.0,91.7,2.0,2.0,100.0,1.0,1.0,2.0,0.0,32.0,2.0,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,4.0,1.0,2.0,29.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,41.7,1.0,6.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,4.0,12.0,35.0,3.0,46.0,60.0,4.0,0.0,289.0,191.0,2.0,1.0,2.0,2.0,56.0,35.0,62.5,12.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
Ademola Lookman,"LW,RW",90.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,17.0,2.0,0.0,2.0,0.0,0.0,0.1,6.0,2.0,32.0,44.0,72.7,0.0,47.0,14.0,3.0,5.0,479.0,89.0,19.0,19.0,100.0,9.0,17.0,52.9,2.0,4.0,50.0,2.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,39.0,2.0,3.0,10.0,33.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,41.2,4.0,6.0,7.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,19.0,35.0,4.0,53.0,60.0,3.0,0.0,272.0,155.0,3.0,2.0,2.0,2.0,52.0,45.0,86.5,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Bobby Reid,RW,57.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,38.0,14.0,1.0,0.0,1.0,0.8,0.8,0.0,2.0,1.0,26.0,31.0,83.9,1.0,26.0,4.0,1.0,1.0,336.0,53.0,11.0,13.0,84.6,10.0,12.0,83.3,2.0,3.0,66.7,1.0,1.0,0.0,0.0,28.0,3.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,25.0,6.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,35.7,5.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,17.0,23.0,5.0,35.0,100.0,1.0,0.0,106.0,57.0,2.0,2.0,1.0,1.0,37.0,33.0,89.2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Loftus-Cheek,"AM,RW",33.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,8.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,20.0,22.0,90.9,1.0,23.0,4.0,2.0,2.0,326.0,30.0,9.0,10.0,90.0,11.0,11.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,1.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,2.0,28.0,100.0,2.0,0.0,133.0,63.0,1.0,0.0,1.0,0.0,28.0,22.0,78.6,5.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,50.0
Tom Cairney,AM,57.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,7.0,1.0,0.0,1.0,0.1,0.1,0.5,1.0,1.0,35.0,40.0,87.5,2.0,35.0,6.0,0.0,2.0,727.0,159.0,15.0,16.0,93.8,10.0,11.0,90.9,9.0,9.0,100.0,1.0,4.0,0.0,0.0,38.0,2.0,1.0,0.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,30.0,1.0,9.0,37.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3,0.0,6.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,24.0,24.0,1.0,45.0,0.0,0.0,0.0,219.0,103.0,3.0,0.0,1.0,0.0,44.0,39.0,88.6,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
Aleksandar Mitrović,"FW,AM",33.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,19.0,3.0,0.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,5.0,10.0,50.0,1.0,11.0,1.0,1.0,1.0,95.0,9.0,2.0,6.0,33.3,2.0,3.0,66.7,1.0,1.0,100.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,5.0,19.0,100.0,1.0,0.0,38.0,10.0,0.0,0.0,3.0,1.0,18.0,15.0,83.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,25.0
Mario Lemina,DM,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,8.0,1.0,1.0,2.0,0.0,0.0,0.1,1.0,0.0,35.0,42.0,83.3,2.0,32.0,3.0,2.0,3.0,631.0,226.0,11.0,12.0,91.7,21.0,24.0,87.5,2.0,5.0,40.0,1.0,3.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,3.0,3.0,36.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,4.0,50.0,0.0,6.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,18.0,31.0,11.0,0.0,55.0,66.7,2.0,0.0,129.0,73.0,2.0,0.0,2.0,3.0,49.0,45.0,91.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Andre-Frank Zambo Anguissa,DM,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,35.0,88.6,4.0,37.0,4.0,3.0,3.0,521.0,158.0,13.0,15.0,86.7,17.0,17.0,100.0,1.0,2.0,50.0,0.0,3.0,1.0,0.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,4.0,31.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,66.7,1.0,2.0,40.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,20.0,20.0,1.0,43.0,100.0,3.0,0.0,174.0,98.0,1.0,0.0,2.0,3.0,34.0,32.0,94.1,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Harrison Reed,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,18.0,1.0,1.0,3.0,0.0,0.0,0.1,4.0,0.0,92.0,100.0,92.0,7.0,74.0,5.0,0.0,1.0,1635.0,500.0,32.0,32.0,100.0,54.0,58.0,93.1,5.0,7.0,71.4,1.0,8.0,0.0,0.0,95.0,5.0,3.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,88.0,1.0,11.0,14.0,82.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,22.2,6.0,7.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0,5.0,28.0,54.0,32.0,0.0,101.0,0.0,0.0,0.0,351.0,159.0,3.0,0.0,0.0,0.0,85.0,79.0,92.9,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,0.0
Antonee Robinson,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,86.0,7.0,0.0,1.0,1.0,0.0,0.0,0.3,3.0,0.0,61.0,76.0,80.3,9.0,54.0,11.0,1.0,1.0,1057.0,534.0,28.0,30.0,93.3,26.0,32.0,81.3,6.0,7.0,85.7,2.0,2.0,5.0,3.0,63.0,13.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,51.0,11.0,14.0,45.0,15.0,3.0,13.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.3,1.0,2.0,4.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,24.0,30.0,39.0,3.0,73.0,100.0,1.0,0.0,330.0,241.0,4.0,1.0,3.0,1.0,59.0,56.0,94.9,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
