player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Patrick Bamford,FW,90.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,34.0,24.0,1.0,1.0,0.0,0.3,0.3,0.2,3.0,1.0,17.0,20.0,85.0,0.0,19.0,2.0,1.0,1.0,264.0,6.0,7.0,9.0,77.8,7.0,7.0,100.0,2.0,2.0,100.0,3.0,0.0,0.0,0.0,17.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,33.3,1.0,9.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,15.0,20.0,10.0,31.0,100.0,1.0,0.0,98.0,23.0,1.0,0.0,4.0,1.0,51.0,23.0,45.1,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,50.0
Jack Harrison,LM,86.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,23.0,4.0,1.0,0.0,0.1,0.1,0.0,2.0,1.0,26.0,35.0,74.3,2.0,34.0,4.0,1.0,4.0,365.0,137.0,17.0,18.0,94.4,9.0,11.0,81.8,0.0,4.0,0.0,1.0,1.0,2.0,1.0,35.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,7.0,22.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,39.1,5.0,5.0,13.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,12.0,13.0,27.0,2.0,50.0,25.0,1.0,0.0,129.0,62.0,1.0,0.0,3.0,2.0,40.0,34.0,85.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
Hélder Costa,"RM,LM",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,4.0,2.0,0.0,0.0,43.0,11.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,25.0,13.0,0.0,0.0,0.0,1.0,6.0,4.0,66.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
Stuart Dallas,"CM,LB",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,67.0,16.0,0.0,1.0,3.0,0.0,0.0,0.1,3.0,0.0,45.0,56.0,80.4,6.0,40.0,5.0,0.0,1.0,759.0,217.0,21.0,23.0,91.3,17.0,21.0,81.0,5.0,8.0,62.5,2.0,3.0,2.0,0.0,55.0,1.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,39.0,10.0,7.0,10.0,42.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,37.5,2.0,11.0,3.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,9.0,34.0,28.0,2.0,66.0,0.0,0.0,0.0,192.0,85.0,3.0,0.0,0.0,3.0,59.0,49.0,83.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,50.0
Mateusz Klich,CM,68.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,46.0,26.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,32.0,38.0,84.2,4.0,25.0,3.0,0.0,1.0,497.0,80.0,17.0,21.0,81.0,13.0,15.0,86.7,2.0,2.0,100.0,0.0,2.0,1.0,0.0,38.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,3.0,3.0,1.0,35.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,15.4,5.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,20.0,24.0,3.0,46.0,0.0,0.0,0.0,163.0,70.0,1.0,0.0,3.0,0.0,50.0,39.0,78.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Tyler Roberts,CM,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,9.0,14.0,64.3,2.0,11.0,3.0,1.0,1.0,128.0,26.0,4.0,5.0,80.0,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,50.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,11.0,2.0,18.0,100.0,1.0,0.0,89.0,45.0,1.0,1.0,0.0,0.0,17.0,13.0,76.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
Raphael Dias Belloli,RM,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,78.0,26.0,3.0,1.0,3.0,0.3,0.3,0.1,5.0,0.0,37.0,59.0,62.7,10.0,53.0,10.0,4.0,8.0,642.0,316.0,20.0,23.0,87.0,9.0,17.0,52.9,7.0,12.0,58.3,3.0,6.0,4.0,1.0,50.0,9.0,3.0,0.0,5.0,3.0,5.0,6.0,5.0,1.0,0.0,36.0,10.0,13.0,54.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,8.0,30.8,6.0,12.0,8.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,33.0,41.0,7.0,69.0,50.0,4.0,0.0,218.0,138.0,1.0,1.0,3.0,3.0,63.0,55.0,87.3,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,33.3
Kalvin Phillips,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,31.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,42.0,49.0,85.7,2.0,28.0,0.0,0.0,0.0,881.0,167.0,14.0,14.0,100.0,20.0,25.0,80.0,7.0,9.0,77.8,1.0,5.0,0.0,0.0,43.0,6.0,5.0,0.0,4.0,3.0,2.0,1.0,1.0,0.0,0.0,37.0,3.0,9.0,4.0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,3.0,33.3,2.0,7.0,22.6,14.0,14.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,21.0,30.0,12.0,1.0,53.0,0.0,0.0,0.0,135.0,51.0,1.0,0.0,1.0,0.0,36.0,32.0,88.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,100.0
Ezgjan Alioski,LB,77.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,23.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,39.0,46.0,84.8,4.0,30.0,4.0,0.0,1.0,645.0,252.0,20.0,21.0,95.2,17.0,21.0,81.0,2.0,3.0,66.7,1.0,4.0,3.0,0.0,39.0,7.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,12.0,2.0,35.0,3.0,2.0,6.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,4.0,17.4,12.0,5.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,14.0,22.0,22.0,0.0,48.0,0.0,0.0,0.0,144.0,65.0,0.0,0.0,0.0,1.0,41.0,35.0,85.4,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
Pablo Hernández,"CM,LB",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,20.0,85.0,4.0,13.0,2.0,0.0,0.0,330.0,142.0,7.0,7.0,100.0,7.0,8.0,87.5,3.0,4.0,75.0,0.0,6.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,2.0,1.0,17.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,40.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11.0,6.0,0.0,19.0,0.0,0.0,0.0,99.0,65.0,0.0,0.0,0.0,0.0,17.0,17.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Liam Cooper,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,8.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,61.0,93.4,3.0,42.0,5.0,0.0,0.0,1351.0,452.0,11.0,11.0,100.0,33.0,36.0,91.7,13.0,14.0,92.9,0.0,3.0,0.0,0.0,60.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,47.0,9.0,5.0,49.0,7.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,50.0,1.0,4.0,50.0,6.0,2.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,10.0,49.0,34.0,0.0,0.0,73.0,0.0,0.0,0.0,357.0,233.0,0.0,0.0,0.0,0.0,50.0,48.0,96.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,5.0,6.0,45.5
Pascal Struijk,CB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,78.0,13.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,64.0,96.9,6.0,35.0,4.0,1.0,1.0,1334.0,384.0,12.0,12.0,100.0,45.0,46.0,97.8,5.0,6.0,83.3,0.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,6.0,5.0,49.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,6.0,46.2,8.0,4.0,1.0,0.0,0.0,1.0,8.0,2.0,0.0,9.0,45.0,41.0,3.0,1.0,78.0,100.0,1.0,0.0,403.0,327.0,1.0,0.0,0.0,0.0,57.0,55.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,6.0,33.3
Luke Ayling,RB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,107.0,27.0,4.0,1.0,2.0,0.1,0.1,0.1,2.0,0.0,75.0,93.0,80.6,6.0,64.0,14.0,1.0,3.0,1300.0,494.0,35.0,36.0,97.2,36.0,42.0,85.7,4.0,11.0,36.4,2.0,5.0,1.0,1.0,75.0,18.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,62.0,19.0,12.0,9.0,66.0,1.0,17.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,2.0,3.0,4.0,75.0,1.0,5.0,18.5,11.0,9.0,7.0,0.0,0.0,2.0,5.0,4.0,0.0,7.0,38.0,46.0,35.0,5.0,89.0,33.3,1.0,0.0,515.0,370.0,5.0,1.0,0.0,1.0,75.0,66.0,88.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0
Illan Meslier,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,90.3,0.0,19.0,0.0,0.0,0.0,582.0,285.0,9.0,9.0,100.0,14.0,14.0,100.0,5.0,8.0,62.5,0.0,0.0,0.0,0.0,25.0,6.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,3.0,22.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,83.0,33.0,0.0,0.0,0.0,0.0,19.0,19.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
