player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Fábio Silva,"FW,AM",90.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,36.0,17.0,1.0,0.0,2.0,0.9,0.9,0.1,6.0,0.0,15.0,20.0,75.0,1.0,21.0,2.0,3.0,4.0,232.0,24.0,6.0,10.0,60.0,6.0,7.0,85.7,1.0,1.0,100.0,2.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,9.0,4.0,1.0,15.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,29.4,0.0,9.0,8.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,14.0,22.0,9.0,34.0,75.0,3.0,0.0,53.0,39.0,1.0,0.0,4.0,1.0,58.0,26.0,44.8,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,33.3
Pedro Neto,LW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,58.0,9.0,0.0,0.0,1.0,0.0,0.0,0.6,7.0,0.0,35.0,49.0,71.4,3.0,38.0,17.0,4.0,6.0,664.0,271.0,17.0,19.0,89.5,11.0,15.0,73.3,7.0,13.0,53.8,5.0,2.0,1.0,1.0,36.0,13.0,3.0,0.0,6.0,4.0,6.0,7.0,4.0,3.0,0.0,22.0,10.0,17.0,42.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,55.6,1.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,26.0,36.0,5.0,47.0,66.7,4.0,0.0,294.0,202.0,4.0,3.0,4.0,0.0,52.0,41.0,78.8,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
Adama Traoré,RW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,43.0,4.0,0.0,0.0,1.0,0.0,0.0,0.2,5.0,0.0,23.0,32.0,71.9,6.0,35.0,10.0,4.0,5.0,337.0,146.0,15.0,18.0,83.3,6.0,10.0,60.0,2.0,2.0,100.0,3.0,2.0,2.0,1.0,31.0,1.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,16.0,9.0,7.0,4.0,22.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,30.0,6.0,42.0,80.0,4.0,0.0,349.0,232.0,4.0,2.0,2.0,3.0,42.0,36.0,85.7,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,100.0
João Moutinho,"CM,DM",78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,12.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,59.0,70.0,84.3,3.0,47.0,5.0,1.0,1.0,1257.0,203.0,19.0,22.0,86.4,29.0,31.0,93.5,11.0,14.0,78.6,0.0,3.0,0.0,0.0,62.0,8.0,4.0,0.0,15.0,1.0,0.0,4.0,3.0,1.0,0.0,47.0,11.0,12.0,3.0,62.0,3.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,16.7,3.0,7.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,56.0,12.0,0.0,69.0,100.0,1.0,0.0,230.0,125.0,0.0,0.0,0.0,1.0,61.0,56.0,91.8,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,66.7
Patrick Cutrone,"FW,DM",12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0
Leander Dendoncker,"CM,DM",90.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,65.0,11.0,0.0,0.0,1.0,0.1,0.1,0.2,6.0,0.0,48.0,56.0,85.7,3.0,34.0,3.0,2.0,2.0,920.0,138.0,22.0,25.0,88.0,14.0,18.0,77.8,9.0,9.0,100.0,4.0,2.0,2.0,1.0,55.0,1.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,32.0,13.0,11.0,7.0,39.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,54.5,3.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,36.0,24.0,3.0,64.0,100.0,2.0,1.0,203.0,108.0,1.0,1.0,2.0,1.0,60.0,50.0,83.3,11.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,62.5
Rúben Neves,DM,59.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,53.0,5.0,1.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,39.0,47.0,83.0,3.0,30.0,2.0,0.0,0.0,840.0,132.0,11.0,13.0,84.6,19.0,23.0,82.6,9.0,9.0,100.0,0.0,4.0,0.0,0.0,45.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,4.0,6.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,14.0,39.0,5.0,0.0,50.0,0.0,0.0,0.0,171.0,103.0,2.0,0.0,1.0,0.0,40.0,38.0,95.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,50.0
Morgan Gibbs-White,"AM,DM",31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.0,1.0,0.0,1.0,0.0,0.0,0.1,5.0,0.0,20.0,28.0,71.4,1.0,20.0,3.0,0.0,0.0,345.0,69.0,11.0,12.0,91.7,7.0,8.0,87.5,2.0,7.0,28.6,3.0,0.0,0.0,0.0,25.0,3.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,8.0,0.0,24.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,3.0,60.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,15.0,17.0,0.0,30.0,0.0,0.0,0.0,96.0,46.0,3.0,0.0,1.0,1.0,27.0,22.0,81.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Romain Saïss,"LB,CB",90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,85.0,9.0,2.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,58.0,71.0,81.7,8.0,40.0,6.0,0.0,1.0,1228.0,500.0,26.0,27.0,96.3,20.0,24.0,83.3,12.0,18.0,66.7,0.0,6.0,0.0,0.0,58.0,13.0,2.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,38.0,18.0,15.0,52.0,3.0,3.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,6.0,2.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,28.0,47.0,17.0,4.0,72.0,0.0,0.0,0.0,360.0,283.0,2.0,0.0,1.0,1.0,64.0,56.0,87.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,50.0
Conor Coady,CB,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,5.0,0.0,1.0,0.0,0.2,0.2,0.0,1.0,0.0,45.0,50.0,90.0,4.0,34.0,3.0,0.0,0.0,1010.0,267.0,12.0,12.0,100.0,23.0,26.0,88.5,10.0,12.0,83.3,0.0,1.0,0.0,0.0,49.0,1.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,9.0,2.0,42.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,31.0,21.0,1.0,1.0,50.0,0.0,0.0,0.0,178.0,79.0,0.0,0.0,0.0,0.0,41.0,41.0,100.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,33.3
