player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Harry Kane,FW,90.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,49.0,12.0,0.0,1.0,0.0,0.5,0.5,0.0,3.0,0.0,21.0,33.0,63.6,4.0,34.0,3.0,4.0,5.0,447.0,128.0,11.0,18.0,61.1,3.0,5.0,60.0,6.0,9.0,66.7,0.0,3.0,2.0,1.0,31.0,2.0,0.0,0.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,6.0,10.0,17.0,5.0,19.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.3,0.0,4.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,17.0,29.0,6.0,46.0,80.0,4.0,0.0,132.0,62.0,1.0,0.0,2.0,4.0,62.0,37.0,59.7,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,5.0,3.0,62.5
Son Heung-min,"LW,AM",90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,43.0,19.0,1.0,2.0,1.0,0.5,0.5,0.3,2.0,0.0,25.0,33.0,75.8,1.0,21.0,1.0,0.0,1.0,463.0,85.0,15.0,17.0,88.2,4.0,7.0,57.1,5.0,7.0,71.4,3.0,1.0,1.0,0.0,26.0,7.0,3.0,0.0,3.0,3.0,1.0,3.0,1.0,2.0,0.0,17.0,9.0,7.0,4.0,27.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,5.0,26.3,4.0,8.0,7.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,20.0,22.0,4.0,37.0,0.0,0.0,0.0,97.0,21.0,1.0,0.0,2.0,2.0,45.0,27.0,60.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,33.3
Giovani Lo Celso,RW,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,25.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,15.0,17.0,88.2,1.0,16.0,1.0,0.0,0.0,242.0,51.0,9.0,11.0,81.8,4.0,4.0,100.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,14.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,4.0,25.0,3.0,7.0,28.0,8.0,13.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,6.0,16.0,6.0,0.0,25.0,0.0,0.0,0.0,60.0,32.0,0.0,0.0,1.0,3.0,22.0,15.0,68.2,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Lucas Moura,LW,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,12.0,3.0,1.0,0.0,0.0,0.0,0.2,1.0,0.0,21.0,28.0,75.0,0.0,25.0,3.0,3.0,4.0,306.0,36.0,14.0,18.0,77.8,6.0,6.0,100.0,1.0,4.0,25.0,1.0,0.0,1.0,1.0,27.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,8.0,6.0,5.0,20.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,50.0,1.0,5.0,41.7,4.0,5.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,20.0,14.0,1.0,36.0,75.0,3.0,0.0,94.0,36.0,0.0,0.0,2.0,0.0,39.0,29.0,74.4,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,25.0
Tanguy Ndombele,AM,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,92.3,2.0,11.0,3.0,2.0,2.0,107.0,52.0,7.0,7.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,12.5,1.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,10.0,8.0,2.0,18.0,100.0,2.0,0.0,66.0,32.0,2.0,0.0,0.0,1.0,16.0,11.0,68.8,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
Gareth Bale,"RW,AM",45.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,6.0,1.0,0.0,0.0,0.0,0.0,0.1,3.0,0.0,11.0,20.0,55.0,2.0,17.0,1.0,2.0,3.0,320.0,97.0,2.0,6.0,33.3,4.0,6.0,66.7,5.0,7.0,71.4,1.0,1.0,1.0,0.0,17.0,3.0,0.0,0.0,9.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,7.0,11.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.7,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,8.0,16.0,1.0,24.0,66.7,2.0,0.0,108.0,17.0,0.0,0.0,1.0,1.0,27.0,18.0,66.7,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,100.0
Pierre Højbjerg,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,21.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,63.0,74.0,85.1,5.0,52.0,5.0,0.0,0.0,1213.0,311.0,24.0,28.0,85.7,30.0,34.0,88.2,9.0,12.0,75.0,1.0,5.0,0.0,0.0,70.0,4.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,11.0,15.0,9.0,57.0,5.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,9.5,11.0,7.0,3.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,20.0,59.0,9.0,2.0,80.0,0.0,0.0,0.0,256.0,142.0,0.0,0.0,0.0,1.0,62.0,60.0,96.8,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,66.7
Moussa Sissoko,"DM,RB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,54.0,87.0,4.0,40.0,3.0,2.0,6.0,778.0,243.0,22.0,24.0,91.7,21.0,22.0,95.5,2.0,6.0,33.3,0.0,6.0,1.0,0.0,46.0,8.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,9.0,12.0,4.0,42.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.5,5.0,5.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,9.0,41.0,18.0,1.0,54.0,33.3,3.0,0.0,210.0,79.0,1.0,0.0,0.0,2.0,42.0,39.0,92.9,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0
Sergio Reguilón,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,17.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,30.0,44.0,68.2,3.0,26.0,4.0,0.0,0.0,525.0,192.0,16.0,20.0,80.0,11.0,16.0,68.8,3.0,6.0,50.0,0.0,2.0,2.0,0.0,37.0,7.0,0.0,0.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,17.0,6.0,21.0,28.0,4.0,1.0,7.0,0.0,0.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,66.7,1.0,5.0,29.4,9.0,6.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,18.0,15.0,19.0,4.0,42.0,0.0,0.0,0.0,126.0,69.0,1.0,0.0,0.0,0.0,35.0,24.0,68.6,5.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,5.0,1.0,83.3
Eric Dier,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,65.0,84.0,77.4,11.0,65.0,7.0,0.0,0.0,1516.0,483.0,14.0,16.0,87.5,38.0,43.0,88.4,13.0,23.0,56.5,0.0,8.0,0.0,0.0,83.0,1.0,1.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,24.0,15.0,58.0,6.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,33.3,5.0,1.0,0.0,2.0,0.0,0.0,3.0,6.0,0.0,9.0,48.0,48.0,6.0,3.0,92.0,0.0,0.0,0.0,508.0,330.0,3.0,2.0,0.0,0.0,66.0,63.0,95.5,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,6.0,0.0,100.0
