player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Joelinton,"FW,LM",90.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,42.0,16.0,2.0,0.0,2.0,0.1,0.1,0.6,3.0,1.0,21.0,26.0,80.8,1.0,26.0,1.0,1.0,2.0,303.0,39.0,12.0,15.0,80.0,7.0,8.0,87.5,1.0,1.0,100.0,1.0,2.0,1.0,0.0,26.0,0.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,5.0,31.3,4.0,11.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,9.0,20.0,15.0,3.0,42.0,50.0,1.0,0.0,67.0,17.0,0.0,0.0,6.0,2.0,46.0,33.0,71.7,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,25.0
Callum Wilson,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,12.0,0.0,0.0,2.0,0.0,0.0,0.1,2.0,1.0,15.0,21.0,71.4,1.0,27.0,1.0,2.0,2.0,227.0,30.0,8.0,11.0,72.7,7.0,8.0,87.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,6.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,9.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,21.0,3.0,34.0,100.0,2.0,1.0,116.0,40.0,0.0,0.0,4.0,4.0,56.0,29.0,51.8,9.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,2.0,8.0,20.0
Matt Ritchie,"LM,LB",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,12.0,1.0,2.0,4.0,0.0,0.0,0.2,3.0,0.0,23.0,34.0,67.6,5.0,22.0,4.0,0.0,0.0,457.0,242.0,9.0,9.0,100.0,10.0,12.0,83.3,4.0,12.0,33.3,3.0,0.0,1.0,1.0,29.0,5.0,3.0,0.0,9.0,4.0,4.0,2.0,2.0,0.0,0.0,18.0,4.0,12.0,30.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,16.7,6.0,6.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,4.0,15.0,22.0,13.0,0.0,40.0,0.0,0.0,0.0,197.0,113.0,5.0,0.0,0.0,0.0,28.0,24.0,85.7,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,50.0
Miguel Almirón,RM,85.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,51.0,11.0,0.0,1.0,3.0,0.7,0.7,0.0,1.0,0.0,34.0,35.0,97.1,3.0,35.0,4.0,2.0,5.0,548.0,111.0,21.0,21.0,100.0,8.0,8.0,100.0,4.0,5.0,80.0,0.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,2.0,1.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,9.1,7.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,8.0,31.0,18.0,3.0,51.0,40.0,2.0,0.0,252.0,129.0,2.0,1.0,2.0,1.0,48.0,42.0,87.5,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
DeAndre Yedlin,"RB,RM",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,31.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonjo Shelvey,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,13.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,51.0,61.0,83.6,4.0,41.0,4.0,1.0,2.0,1414.0,286.0,14.0,15.0,93.3,18.0,20.0,90.0,19.0,26.0,73.1,2.0,4.0,1.0,0.0,57.0,4.0,1.0,0.0,7.0,12.0,2.0,2.0,2.0,0.0,0.0,34.0,11.0,16.0,10.0,47.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,23.1,7.0,6.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,27.0,40.0,12.0,0.0,68.0,50.0,2.0,0.0,328.0,179.0,1.0,0.0,0.0,0.0,51.0,49.0,96.1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,33.3
Sean Longstaff,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,60.0,19.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,44.0,49.0,89.8,5.0,33.0,1.0,0.0,0.0,965.0,216.0,16.0,16.0,100.0,18.0,20.0,90.0,10.0,13.0,76.9,0.0,5.0,0.0,0.0,49.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,5.0,11.0,36.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,8.0,42.1,11.0,5.0,3.0,0.0,0.0,2.0,3.0,3.0,0.0,4.0,20.0,32.0,10.0,1.0,60.0,0.0,0.0,0.0,139.0,40.0,0.0,0.0,1.0,0.0,49.0,43.0,87.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0
Jamal Lewis,LB,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,17.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,36.0,80.6,3.0,24.0,6.0,1.0,5.0,567.0,270.0,10.0,12.0,83.3,15.0,17.0,88.2,4.0,7.0,57.1,0.0,3.0,0.0,0.0,27.0,9.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0,11.0,23.0,1.0,3.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,17.6,8.0,9.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,5.0,22.0,27.0,4.0,0.0,38.0,20.0,1.0,0.0,212.0,125.0,2.0,0.0,0.0,0.0,21.0,20.0,95.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,100.0
Dwight Gayle,FW,22.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,14.0,4.0,0.0,1.0,0.0,0.2,0.2,0.0,2.0,0.0,8.0,9.0,88.9,1.0,6.0,0.0,0.0,0.0,87.0,32.0,5.0,6.0,83.3,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,8.0,5.0,14.0,0.0,0.0,0.0,15.0,9.0,1.0,0.0,0.0,0.0,12.0,7.0,58.3,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,100.0
Ciaran Clark,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,30.0,35.0,85.7,3.0,18.0,0.0,1.0,1.0,602.0,231.0,9.0,9.0,100.0,15.0,17.0,88.2,6.0,8.0,75.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,7.0,25.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.5,4.0,4.0,0.0,1.0,0.0,1.0,1.0,8.0,0.0,11.0,36.0,8.0,1.0,1.0,45.0,100.0,1.0,0.0,51.0,10.0,0.0,0.0,0.0,0.0,27.0,25.0,92.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,1.0,85.7
