player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Wilfried Zaha,FW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,54.0,23.0,0.0,0.0,0.0,0.1,0.1,0.0,6.0,0.0,21.0,34.0,61.8,1.0,45.0,9.0,2.0,7.0,298.0,54.0,11.0,16.0,68.8,8.0,10.0,80.0,1.0,4.0,25.0,0.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,5.0,1.0,6.0,28.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,21.7,4.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.0,31.0,6.0,54.0,28.6,2.0,1.0,196.0,133.0,1.0,2.0,3.0,2.0,62.0,43.0,69.4,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
Christian Benteke,FW,80.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,42.0,9.0,1.0,0.0,1.0,0.5,0.5,0.1,3.0,0.0,17.0,26.0,65.4,1.0,20.0,4.0,0.0,0.0,258.0,56.0,7.0,9.0,77.8,6.0,9.0,66.7,2.0,5.0,40.0,1.0,1.0,0.0,0.0,26.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,12.0,1.0,15.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,22.2,0.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,3.0,22.0,19.0,5.0,42.0,0.0,0.0,0.0,93.0,49.0,0.0,1.0,5.0,0.0,48.0,34.0,70.8,11.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,5.0,2.0,71.4
Jordan Ayew,FW,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,4.0,1.0,0.0,2.0,0.1,0.1,0.0,1.0,0.0,3.0,6.0,50.0,2.0,5.0,1.0,0.0,1.0,52.0,32.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,6.0,2.0,1.0,12.0,0.0,0.0,0.0,42.0,32.0,0.0,1.0,0.0,0.0,11.0,5.0,45.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,50.0
Eberechi Eze,LM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,13.0,2.0,0.0,2.0,0.1,0.1,0.2,4.0,0.0,26.0,29.0,89.7,3.0,32.0,7.0,3.0,5.0,364.0,173.0,19.0,19.0,100.0,6.0,7.0,85.7,1.0,3.0,33.3,3.0,3.0,0.0,0.0,27.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,4.0,3.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,1.0,7.7,5.0,4.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,9.0,21.0,18.0,0.0,38.0,60.0,3.0,1.0,188.0,135.0,4.0,0.0,2.0,1.0,34.0,25.0,73.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Andros Townsend,RM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,49.0,21.0,1.0,2.0,4.0,0.0,0.0,0.1,2.0,0.0,29.0,33.0,87.9,1.0,35.0,4.0,3.0,5.0,437.0,182.0,17.0,18.0,94.4,7.0,8.0,87.5,3.0,5.0,60.0,2.0,1.0,0.0,0.0,31.0,2.0,0.0,0.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,22.0,2.0,9.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,4.0,19.0,6.0,12.0,3.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,16.0,22.0,16.0,1.0,47.0,60.0,3.0,0.0,163.0,44.0,0.0,1.0,1.0,2.0,39.0,30.0,76.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0
Luka Milivojević,DM,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,14.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,92.3,4.0,21.0,2.0,0.0,0.0,443.0,133.0,10.0,11.0,90.9,11.0,11.0,100.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,26.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,3.0,5.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,4.0,50.0,2.0,5.0,35.7,7.0,5.0,2.0,0.0,0.0,2.0,4.0,3.0,0.0,5.0,17.0,18.0,3.0,0.0,37.0,0.0,0.0,0.0,114.0,58.0,1.0,0.0,1.0,0.0,22.0,21.0,95.5,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0
James McCarthy,DM,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McArthur,DM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,25.0,4.0,1.0,2.0,0.1,0.1,0.0,0.0,0.0,31.0,36.0,86.1,2.0,29.0,4.0,1.0,2.0,608.0,218.0,11.0,13.0,84.6,15.0,15.0,100.0,5.0,8.0,62.5,0.0,5.0,1.0,0.0,35.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,8.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,2.0,0.0,1.0,3.0,33.3,2.0,9.0,36.0,12.0,11.0,2.0,1.0,0.0,1.0,5.0,3.0,0.0,4.0,22.0,21.0,5.0,2.0,46.0,50.0,1.0,0.0,166.0,94.0,0.0,0.0,0.0,0.0,23.0,20.0,87.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,66.7
Tyrick Mitchell,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,26.0,1.0,1.0,2.0,0.0,0.0,0.3,2.0,0.0,32.0,45.0,71.1,3.0,36.0,0.0,0.0,1.0,486.0,297.0,17.0,19.0,89.5,14.0,18.0,77.8,1.0,4.0,25.0,2.0,3.0,3.0,2.0,38.0,7.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,29.0,6.0,10.0,37.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,23.1,21.0,3.0,2.0,0.0,0.0,2.0,2.0,4.0,0.0,5.0,23.0,22.0,13.0,0.0,48.0,0.0,0.0,0.0,97.0,35.0,0.0,0.0,0.0,1.0,33.0,31.0,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Cheikhou Kouyaté,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,79.2,0.0,16.0,2.0,0.0,0.0,298.0,102.0,9.0,12.0,75.0,10.0,11.0,90.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,3.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,40.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,9.0,21.0,11.0,2.0,1.0,31.0,0.0,0.0,0.0,113.0,52.0,1.0,0.0,0.0,0.0,15.0,15.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,100.0
