player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Aleksandar Mitrović,FW,90.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,52.0,13.0,1.0,2.0,4.0,0.1,0.1,0.8,9.0,1.0,30.0,36.0,83.3,3.0,23.0,3.0,0.0,0.0,439.0,84.0,19.0,22.0,86.4,11.0,13.0,84.6,0.0,1.0,0.0,6.0,2.0,2.0,0.0,33.0,3.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,4.0,5.0,27.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,61.5,0.0,10.0,3.0,0.0,0.0,4.0,3.0,2.0,0.0,3.0,3.0,27.0,22.0,4.0,49.0,0.0,0.0,0.0,85.0,32.0,0.0,0.0,2.0,3.0,60.0,36.0,60.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,50.0
Ademola Lookman,LW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,47.0,14.0,0.0,0.0,1.0,0.2,0.2,0.1,3.0,1.0,28.0,39.0,71.8,7.0,31.0,6.0,1.0,1.0,602.0,233.0,9.0,12.0,75.0,12.0,15.0,80.0,7.0,12.0,58.3,1.0,3.0,2.0,0.0,32.0,7.0,4.0,0.0,7.0,4.0,2.0,3.0,3.0,0.0,0.0,27.0,2.0,10.0,1.0,37.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,35.7,1.0,6.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,21.0,27.0,2.0,40.0,100.0,1.0,0.0,200.0,119.0,1.0,1.0,1.0,2.0,51.0,33.0,64.7,7.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,50.0
Ruben Loftus-Cheek,RW,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,36.0,11.0,1.0,1.0,2.0,0.2,0.2,0.5,3.0,0.0,17.0,19.0,89.5,2.0,27.0,2.0,2.0,3.0,288.0,78.0,8.0,9.0,88.9,6.0,7.0,85.7,2.0,2.0,100.0,2.0,2.0,1.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,36.4,7.0,1.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,5.0,19.0,14.0,2.0,36.0,66.7,3.0,0.0,133.0,61.0,1.0,0.0,2.0,3.0,44.0,25.0,56.8,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0
Andre-Frank Zambo Anguissa,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,76.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,66.0,87.9,3.0,54.0,4.0,4.0,4.0,979.0,222.0,27.0,30.0,90.0,30.0,32.0,93.8,1.0,3.0,33.3,1.0,6.0,0.0,0.0,66.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,4.0,6.0,12.0,48.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,16.7,8.0,14.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,17.0,50.0,13.0,0.0,76.0,100.0,4.0,0.0,231.0,97.0,2.0,0.0,1.0,2.0,62.0,56.0,90.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,2.0,33.3
Mario Lemina,DM,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,58.0,82.8,2.0,46.0,4.0,2.0,2.0,873.0,201.0,22.0,26.0,84.6,18.0,21.0,85.7,8.0,10.0,80.0,0.0,2.0,0.0,0.0,55.0,3.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,2.0,8.0,7.0,46.0,3.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,55.6,2.0,5.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,13.0,47.0,12.0,0.0,67.0,100.0,2.0,0.0,180.0,86.0,0.0,0.0,2.0,4.0,52.0,50.0,96.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,80.0
Harrison Reed,DM,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,1.0,0.0,0.0,0.0,0.3,1.0,1.0,15.0,20.0,75.0,0.0,15.0,2.0,0.0,0.0,304.0,103.0,5.0,6.0,83.3,8.0,9.0,88.9,2.0,4.0,50.0,1.0,0.0,1.0,1.0,18.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,1.0,18.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,4.0,10.0,10.0,0.0,19.0,0.0,0.0,0.0,90.0,46.0,2.0,0.0,0.0,0.0,14.0,13.0,92.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
Antonee Robinson,WB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,7.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,33.0,51.0,64.7,2.0,32.0,5.0,2.0,2.0,651.0,231.0,11.0,15.0,73.3,15.0,22.0,68.2,6.0,13.0,46.2,0.0,2.0,0.0,0.0,41.0,10.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,25.0,4.0,22.0,28.0,5.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.1,5.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,5.0,17.0,35.0,16.0,1.0,51.0,100.0,2.0,0.0,248.0,181.0,2.0,1.0,3.0,1.0,40.0,32.0,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,7.0,36.4
Bobby Reid,WB,71.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,30.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.0,22.0,86.4,1.0,18.0,4.0,0.0,1.0,364.0,65.0,8.0,9.0,88.9,8.0,10.0,80.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,19.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,2.0,3.0,2.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,50.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,15.0,11.0,5.0,27.0,0.0,0.0,0.0,117.0,76.0,0.0,2.0,0.0,1.0,22.0,20.0,90.9,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,40.0
Ivan Cavaleiro,WB,19.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,2.0,1.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,6.0,11.0,54.5,2.0,6.0,4.0,0.0,0.0,74.0,14.0,5.0,7.0,71.4,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,10.0,4.0,15.0,0.0,0.0,0.0,120.0,106.0,1.0,2.0,0.0,0.0,12.0,8.0,66.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,66.7
Tosin Adarabioyo,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,65.0,78.5,0.0,38.0,3.0,1.0,1.0,1030.0,300.0,13.0,14.0,92.9,33.0,36.0,91.7,5.0,13.0,38.5,0.0,1.0,0.0,0.0,65.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,4.0,16.0,10.0,44.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.0,48.0,33.0,3.0,1.0,79.0,100.0,1.0,0.0,214.0,135.0,1.0,0.0,1.0,0.0,50.0,47.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,4.0,73.3
