player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ruben Loftus-Cheek,FW,89.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,52.0,9.0,0.0,0.0,0.0,0.4,0.4,0.0,4.0,0.0,32.0,39.0,82.1,4.0,35.0,2.0,1.0,4.0,506.0,93.0,14.0,20.0,70.0,12.0,12.0,100.0,3.0,4.0,75.0,0.0,4.0,1.0,0.0,36.0,3.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,6.0,5.0,29.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.2,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,28.0,25.0,6.0,50.0,25.0,1.0,1.0,135.0,78.0,2.0,0.0,1.0,1.0,59.0,43.0,72.9,5.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,83.3
Josh Onomah,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Ivan Cavaleiro,"LW,RW,FW",85.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,46.0,14.0,0.0,0.0,1.0,0.2,0.2,0.0,3.0,0.0,25.0,37.0,67.6,1.0,26.0,7.0,1.0,1.0,402.0,73.0,15.0,16.0,93.8,8.0,12.0,66.7,2.0,8.0,25.0,1.0,0.0,1.0,0.0,31.0,6.0,3.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,25.0,3.0,9.0,5.0,30.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,35.7,2.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,22.0,22.0,2.0,40.0,100.0,1.0,0.0,269.0,130.0,2.0,1.0,1.0,0.0,49.0,31.0,63.3,7.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Aboubakar Kamara,FW,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,3.0,3.0,100.0,0.0,5.0,2.0,1.0,2.0,67.0,14.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,5.0,50.0,1.0,0.0,38.0,13.0,1.0,0.0,1.0,0.0,7.0,5.0,71.4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0
Bobby Reid,"RW,WB",90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.0,9.0,2.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,27.0,31.0,87.1,6.0,30.0,7.0,3.0,4.0,418.0,168.0,15.0,16.0,93.8,10.0,12.0,83.3,1.0,1.0,100.0,1.0,4.0,3.0,0.0,31.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,8.0,4.0,22.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,44.4,0.0,6.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,5.0,22.0,15.0,3.0,39.0,75.0,3.0,1.0,188.0,121.0,1.0,1.0,2.0,1.0,39.0,30.0,76.9,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,100.0
Andre-Frank Zambo Anguissa,"CM,DM",90.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,50.0,14.0,1.0,2.0,1.0,0.1,0.1,0.0,3.0,0.0,31.0,37.0,83.8,4.0,41.0,6.0,6.0,8.0,514.0,83.0,14.0,16.0,87.5,13.0,15.0,86.7,3.0,4.0,75.0,1.0,4.0,0.0,0.0,37.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,5.0,11.0,21.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,28.6,4.0,8.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,8.0,35.0,11.0,2.0,50.0,75.0,6.0,0.0,187.0,80.0,1.0,0.0,2.0,2.0,34.0,28.0,82.4,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,5.0,28.6
Harrison Reed,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,27.0,5.0,3.0,2.0,0.0,0.0,0.1,2.0,0.0,46.0,50.0,92.0,5.0,34.0,2.0,0.0,0.0,932.0,219.0,18.0,18.0,100.0,21.0,22.0,95.5,7.0,10.0,70.0,1.0,4.0,1.0,0.0,47.0,3.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,5.0,9.0,5.0,41.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,6.0,16.7,5.0,13.0,48.1,10.0,16.0,1.0,1.0,0.0,1.0,8.0,3.0,0.0,4.0,12.0,43.0,11.0,0.0,59.0,0.0,0.0,0.0,130.0,68.0,1.0,0.0,1.0,0.0,40.0,34.0,85.0,2.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,100.0
Antonee Robinson,WB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,11.0,3.0,2.0,1.0,0.1,0.1,0.1,4.0,1.0,43.0,63.0,68.3,5.0,53.0,9.0,2.0,4.0,808.0,282.0,18.0,23.0,78.3,21.0,29.0,72.4,4.0,8.0,50.0,2.0,3.0,0.0,0.0,58.0,5.0,1.0,0.0,7.0,1.0,5.0,0.0,0.0,0.0,0.0,41.0,6.0,16.0,43.0,10.0,2.0,4.0,0.0,0.0,2.0,3.0,4.0,2.0,1.0,2.0,0.0,2.0,3.0,66.7,1.0,4.0,36.4,4.0,4.0,3.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,19.0,39.0,22.0,3.0,70.0,50.0,2.0,0.0,299.0,186.0,2.0,1.0,3.0,1.0,58.0,52.0,89.7,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,57.1
Kenny Tete,WB,66.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,5.0,0.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,24.0,34.0,70.6,3.0,24.0,3.0,0.0,0.0,346.0,122.0,13.0,14.0,92.9,10.0,14.0,71.4,0.0,1.0,0.0,2.0,0.0,2.0,1.0,29.0,5.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,8.0,8.0,2.0,25.0,2.0,4.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,20.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,8.0,20.0,17.0,1.0,37.0,0.0,0.0,0.0,165.0,79.0,1.0,0.0,1.0,0.0,30.0,25.0,83.3,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,100.0
Ademola Lookman,"CM,LW,WB",24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,1.0,13.0,17.0,76.5,3.0,21.0,3.0,1.0,1.0,263.0,154.0,7.0,8.0,87.5,3.0,4.0,75.0,3.0,4.0,75.0,3.0,1.0,2.0,1.0,16.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,9.0,4.0,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,11.0,2.0,23.0,100.0,1.0,0.0,170.0,116.0,2.0,0.0,4.0,2.0,23.0,20.0,87.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
