,home_score,home_xg,home_manager,away_score,away_xg,away_manager,date,time,attendance,referee
0,3,2.4,Siniša Mihajlović,0,0.5,Domenico Di Carlo,2019-04-08,20:30,19107,Luca Pairetto 
