player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Tyler Roberts,FW,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,13.0,18.0,72.2,1.0,12.0,1.0,0.0,0.0,174.0,26.0,8.0,10.0,80.0,3.0,4.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,2.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,25.0,1.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,2.0,21.0,0.0,0.0,0.0,49.0,10.0,0.0,0.0,0.0,1.0,23.0,17.0,73.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Rodrigo,FW,44.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,39.0,6.0,0.0,0.0,2.0,0.2,0.2,0.0,4.0,1.0,24.0,30.0,80.0,1.0,25.0,4.0,0.0,0.0,391.0,61.0,12.0,13.0,92.3,8.0,9.0,88.9,3.0,4.0,75.0,0.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,8.0,2.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,7.0,14.0,19.0,5.0,39.0,0.0,0.0,0.0,122.0,59.0,1.0,1.0,1.0,2.0,37.0,32.0,86.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,50.0
Ezgjan Alioski,FW,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,70.0,37.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,33.3,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Bamford,FW,90.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,28.0,17.0,0.0,1.0,2.0,0.7,0.7,0.1,2.0,0.0,11.0,15.0,73.3,1.0,16.0,1.0,0.0,2.0,119.0,54.0,4.0,5.0,80.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,5.0,1.0,9.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,29.4,2.0,9.0,6.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,12.0,15.0,6.0,25.0,0.0,1.0,0.0,35.0,26.0,0.0,1.0,4.0,1.0,45.0,18.0,40.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,28.6
Stuart Dallas,CM,90.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,82.0,13.0,2.0,0.0,4.0,0.4,0.4,0.0,3.0,0.0,53.0,64.0,82.8,5.0,58.0,7.0,0.0,0.0,977.0,281.0,20.0,21.0,95.2,27.0,30.0,90.0,6.0,12.0,50.0,1.0,5.0,1.0,1.0,57.0,7.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,38.0,14.0,12.0,12.0,42.0,1.0,7.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,6.0,46.2,6.0,6.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,19.0,46.0,23.0,2.0,75.0,0.0,0.0,0.0,411.0,226.0,3.0,0.0,1.0,2.0,63.0,58.0,92.1,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,40.0
Mateusz Klich,CM,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,59.0,22.0,2.0,2.0,0.0,0.1,0.1,0.2,4.0,0.0,38.0,49.0,77.6,8.0,35.0,8.0,0.0,1.0,547.0,181.0,29.0,34.0,85.3,6.0,7.0,85.7,2.0,6.0,33.3,3.0,2.0,5.0,0.0,45.0,4.0,2.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,36.0,9.0,4.0,3.0,40.0,3.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,31.8,4.0,12.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,25.0,36.0,1.0,55.0,0.0,1.0,0.0,256.0,144.0,4.0,0.0,1.0,3.0,51.0,41.0,80.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,50.0
Kalvin Phillips,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,16.0,3.0,0.0,3.0,0.0,0.0,0.2,7.0,0.0,52.0,65.0,80.0,5.0,39.0,1.0,1.0,1.0,1271.0,281.0,15.0,17.0,88.2,19.0,21.0,90.5,17.0,24.0,70.8,4.0,6.0,0.0,0.0,59.0,6.0,3.0,0.0,8.0,5.0,3.0,3.0,2.0,1.0,0.0,39.0,7.0,19.0,5.0,56.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,68.8,9.0,6.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,17.0,38.0,19.0,0.0,65.0,100.0,1.0,0.0,153.0,59.0,0.0,0.0,1.0,1.0,49.0,48.0,98.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,3.0,25.0
Jack Harrison,WB,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,20.0,3.0,1.0,1.0,0.0,0.0,0.6,6.0,1.0,45.0,59.0,76.3,4.0,52.0,9.0,3.0,3.0,858.0,165.0,24.0,30.0,80.0,14.0,18.0,77.8,6.0,9.0,66.7,5.0,1.0,3.0,2.0,53.0,6.0,0.0,0.0,12.0,3.0,5.0,2.0,2.0,0.0,0.0,35.0,10.0,14.0,34.0,16.0,3.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,5.0,40.0,3.0,6.0,30.0,13.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,12.0,28.0,36.0,4.0,66.0,100.0,3.0,0.0,353.0,200.0,1.0,1.0,2.0,3.0,53.0,46.0,86.8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,66.7
Hélder Costa,WB,65.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,19.0,78.9,0.0,20.0,1.0,0.0,1.0,179.0,20.0,10.0,13.0,76.9,4.0,5.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,3.0,15.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.1,6.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,12.0,12.0,3.0,28.0,0.0,0.0,0.0,92.0,76.0,0.0,1.0,1.0,4.0,25.0,20.0,80.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
Ian Carlo Poveda,WB,25.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,3.0,6.0,50.0,1.0,9.0,5.0,0.0,0.0,36.0,18.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,11.0,0.0,0.0,0.0,117.0,99.0,2.0,1.0,0.0,2.0,11.0,9.0,81.8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
