player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Dani Olmo,FW,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,16.0,19.0,84.2,1.0,16.0,0.0,0.0,1.0,216.0,49.0,13.0,13.0,100.0,2.0,3.0,66.7,1.0,1.0,100.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,28.6,3.0,6.0,5.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,6.0,20.0,4.0,0.0,27.0,0.0,0.0,0.0,70.0,42.0,0.0,0.0,2.0,0.0,28.0,16.0,57.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
Justin Kluivert,AM,35.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,13.0,10.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2.0,4.0,50.0,0.0,10.0,1.0,0.0,2.0,24.0,0.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,40.0,3.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,4.0,8.0,3.0,12.0,0.0,1.0,1.0,60.0,40.0,1.0,1.0,2.0,1.0,20.0,9.0,45.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Christopher Nkunku,AM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,16.0,1.0,3.0,2.0,0.0,0.0,0.5,2.0,1.0,40.0,46.0,87.0,5.0,36.0,6.0,1.0,2.0,677.0,193.0,19.0,21.0,90.5,16.0,16.0,100.0,4.0,6.0,66.7,1.0,3.0,2.0,0.0,42.0,4.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,0.0,1.0,37.0,6.0,3.0,3.0,42.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,25.0,6.0,5.0,5.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,10.0,27.0,26.0,3.0,54.0,50.0,1.0,0.0,187.0,91.0,3.0,0.0,2.0,1.0,53.0,40.0,75.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
Emil Forsberg,AM,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,13.0,2.0,0.0,1.0,0.2,0.2,0.0,0.0,0.0,15.0,19.0,78.9,1.0,18.0,2.0,0.0,1.0,210.0,21.0,10.0,11.0,90.9,4.0,6.0,66.7,1.0,2.0,50.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,53.8,0.0,12.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,19.0,7.0,1.0,27.0,0.0,0.0,0.0,101.0,34.0,1.0,0.0,1.0,1.0,35.0,20.0,57.1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
Yussuf Poulsen,"FW,AM",35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,10.0,80.0,0.0,7.0,0.0,0.0,0.0,126.0,11.0,4.0,5.0,80.0,4.0,5.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.3,2.0,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,5.0,1.0,14.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,29.0,12.0,41.4,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,40.0
Kevin Kampl,DM,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,21.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,83.3,1.0,23.0,2.0,0.0,0.0,485.0,103.0,6.0,8.0,75.0,18.0,20.0,90.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,2.0,3.0,26.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,42.9,11.0,7.0,3.0,0.0,0.0,2.0,4.0,4.0,0.0,5.0,11.0,26.0,4.0,0.0,39.0,0.0,0.0,0.0,162.0,50.0,1.0,0.0,0.0,0.0,23.0,21.0,91.3,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
Tyler Adams,DM,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16.7,2.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marcel Sabitzer,DM,90.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,63.0,21.0,2.0,5.0,2.0,0.0,0.0,0.4,4.0,2.0,41.0,50.0,82.0,7.0,33.0,3.0,0.0,0.0,946.0,301.0,13.0,16.0,81.3,18.0,20.0,90.0,8.0,11.0,72.7,2.0,7.0,3.0,0.0,46.0,4.0,4.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,33.0,6.0,11.0,9.0,41.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,33.3,2.0,7.0,33.3,6.0,15.0,0.0,2.0,0.0,0.0,7.0,2.0,0.0,4.0,17.0,39.0,12.0,0.0,59.0,0.0,0.0,0.0,251.0,103.0,3.0,0.0,1.0,0.0,43.0,37.0,86.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,100.0
Angeliño,WB,86.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,69.0,10.0,2.0,0.0,2.0,0.2,0.2,0.4,4.0,2.0,35.0,58.0,60.3,4.0,31.0,1.0,0.0,0.0,681.0,352.0,14.0,19.0,73.7,18.0,24.0,75.0,3.0,12.0,25.0,3.0,3.0,2.0,1.0,50.0,8.0,0.0,0.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,21.0,16.0,21.0,43.0,1.0,5.0,8.0,0.0,1.0,2.0,3.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,40.0,5.0,4.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,2.0,21.0,21.0,27.0,3.0,62.0,0.0,0.0,0.0,159.0,75.0,0.0,1.0,0.0,1.0,51.0,42.0,82.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,100.0
Marcel Halstenberg,WB,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,75.0,72.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
