player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Sébastien Haller,FW,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,39.0,25.0,1.0,2.0,1.0,0.1,0.1,0.2,5.0,0.0,18.0,24.0,75.0,4.0,25.0,3.0,3.0,4.0,312.0,67.0,11.0,17.0,64.7,4.0,4.0,100.0,3.0,3.0,100.0,3.0,1.0,2.0,1.0,20.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,13.0,12.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,24.0,18.0,7.0,35.0,75.0,3.0,0.0,102.0,49.0,3.0,0.0,3.0,2.0,54.0,27.0,50.0,7.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,7.0,7.0,50.0
Pablo Fornals,AM,74.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,36.0,15.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,15.0,26.0,57.7,3.0,21.0,1.0,0.0,1.0,279.0,73.0,7.0,9.0,77.8,6.0,10.0,60.0,2.0,4.0,50.0,0.0,2.0,1.0,0.0,24.0,2.0,0.0,1.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,15.0,7.0,4.0,5.0,19.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,26.7,1.0,7.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,13.0,23.0,5.0,34.0,0.0,0.0,0.0,75.0,16.0,1.0,0.0,0.0,4.0,35.0,23.0,65.7,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0
Saïd Benrahma,AM,16.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,15.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,77.8,2.0,15.0,4.0,2.0,2.0,103.0,32.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,9.0,1.0,15.0,100.0,2.0,0.0,77.0,51.0,3.0,0.0,2.0,0.0,13.0,10.0,76.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Jarrod Bowen,AM,75.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,34.0,10.0,0.0,1.0,1.0,0.6,0.6,0.3,9.0,0.0,16.0,20.0,80.0,3.0,28.0,9.0,2.0,2.0,325.0,83.0,5.0,8.0,62.5,9.0,9.0,100.0,2.0,3.0,66.7,2.0,0.0,2.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,6.0,3.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,24.0,9.0,34.0,100.0,2.0,0.0,278.0,140.0,2.0,3.0,4.0,2.0,38.0,24.0,63.2,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Manuel Lanzini,AM,15.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,0.0,6.0,0.0,0.0,0.0,67.0,22.0,5.0,5.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,0.0,10.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,77.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Tomáš Souček,DM,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,43.0,17.0,1.0,3.0,1.0,0.7,0.7,0.0,0.0,0.0,26.0,35.0,74.3,3.0,21.0,0.0,1.0,1.0,552.0,133.0,7.0,9.0,77.8,14.0,19.0,73.7,5.0,5.0,100.0,0.0,2.0,0.0,0.0,35.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,7.0,1.0,30.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,2.0,11.8,5.0,6.0,6.0,0.0,0.0,1.0,4.0,2.0,0.0,3.0,12.0,23.0,10.0,3.0,43.0,100.0,1.0,0.0,87.0,22.0,0.0,0.0,1.0,0.0,30.0,24.0,80.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,12.0,5.0,3.0,62.5
Declan Rice,DM,90.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,55.0,21.0,4.0,2.0,2.0,0.2,0.2,0.0,2.0,1.0,45.0,46.0,97.8,2.0,42.0,1.0,0.0,0.0,846.0,113.0,20.0,20.0,100.0,19.0,19.0,100.0,6.0,6.0,100.0,0.0,1.0,0.0,0.0,46.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,39.0,5.0,2.0,5.0,40.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,100.0,0.0,5.0,23.8,7.0,14.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,2.0,12.0,37.0,9.0,1.0,55.0,0.0,0.0,0.0,226.0,101.0,0.0,0.0,1.0,1.0,42.0,38.0,90.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
Arthur Masuaku,WB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,43.0,55.0,78.2,3.0,43.0,9.0,1.0,1.0,715.0,220.0,26.0,28.0,92.9,14.0,21.0,66.7,3.0,5.0,60.0,1.0,6.0,4.0,3.0,53.0,2.0,0.0,0.0,11.0,2.0,7.0,0.0,0.0,0.0,0.0,44.0,5.0,6.0,51.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,60.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,7.0,35.0,25.0,1.0,61.0,100.0,1.0,0.0,271.0,180.0,3.0,0.0,0.0,0.0,50.0,48.0,96.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
Vladimír Coufal,WB,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,15.0,3.0,1.0,0.0,0.0,0.0,0.6,4.0,0.0,18.0,33.0,54.5,4.0,21.0,3.0,0.0,0.0,283.0,141.0,10.0,14.0,71.4,7.0,13.0,53.8,1.0,4.0,25.0,3.0,2.0,1.0,1.0,27.0,6.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,8.0,13.0,4.0,20.0,3.0,6.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,2.0,5.0,40.0,3.0,5.0,33.3,7.0,3.0,5.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,14.0,16.0,8.0,2.0,31.0,0.0,0.0,0.0,156.0,74.0,0.0,0.0,0.0,0.0,20.0,18.0,90.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
Ben Johnson,WB,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,2.0,0.0,0.0,61.0,40.0,2.0,2.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,6.0,0.0,0.0,0.0,37.0,25.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Cresswell,CB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75.0,4.0,0.0,1.0,0.0,0.0,0.0,0.2,4.0,0.0,58.0,73.0,79.5,5.0,49.0,2.0,0.0,0.0,1220.0,582.0,23.0,23.0,100.0,26.0,30.0,86.7,9.0,18.0,50.0,2.0,6.0,0.0,0.0,56.0,17.0,5.0,0.0,4.0,5.0,3.0,4.0,0.0,1.0,3.0,42.0,9.0,22.0,55.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,23.0,35.0,20.0,0.0,59.0,0.0,0.0,0.0,180.0,48.0,1.0,0.0,0.0,0.0,53.0,50.0,94.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,100.0
Angelo Ogbonna,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,29.0,89.7,2.0,20.0,0.0,0.0,0.0,574.0,141.0,7.0,7.0,100.0,15.0,15.0,100.0,4.0,7.0,57.1,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,4.0,16.0,11.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.5,3.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,22.0,16.0,0.0,0.0,37.0,0.0,0.0,0.0,109.0,51.0,0.0,0.0,0.0,0.0,29.0,25.0,86.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
