player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Harry Kane,FW,45.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,0.9,0.9,0.8,1.0,1.0,9.0,12.0,75.0,1.0,10.0,1.0,0.0,0.0,145.0,65.0,4.0,5.0,80.0,5.0,7.0,71.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,15.0,6.0,19.0,0.0,0.0,0.0,46.0,15.0,1.0,0.0,0.0,1.0,22.0,17.0,77.3,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,100.0
Carlos Vinícius,FW,45.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,2.0,0.5,0.5,0.0,0.0,0.0,9.0,12.0,75.0,0.0,14.0,1.0,0.0,0.0,70.0,14.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37.5,1.0,3.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,15.0,6.0,19.0,0.0,0.0,0.0,140.0,98.0,2.0,0.0,3.0,0.0,22.0,13.0,59.1,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Lucas Moura,LW,60.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,46.0,12.0,4.0,0.0,0.0,1.0,1.0,0.2,3.0,2.0,21.0,30.0,70.0,0.0,28.0,5.0,1.0,1.0,349.0,60.0,12.0,15.0,80.0,7.0,11.0,63.6,2.0,3.0,66.7,2.0,0.0,0.0,0.0,29.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,22.0,5.0,3.0,1.0,27.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,100.0,0.0,4.0,33.3,1.0,2.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,37.0,7.0,45.0,100.0,1.0,0.0,160.0,88.0,1.0,1.0,4.0,4.0,37.0,31.0,83.8,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
Son Heung-min,LW,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,7.0,1.0,0.0,1.0,0.0,0.0,0.9,2.0,1.0,16.0,23.0,69.6,1.0,18.0,5.0,0.0,0.0,230.0,28.0,8.0,10.0,80.0,7.0,8.0,87.5,0.0,1.0,0.0,2.0,0.0,1.0,0.0,21.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,0.0,2.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,42.9,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,16.0,3.0,24.0,0.0,0.0,0.0,92.0,71.0,1.0,0.0,1.0,0.0,22.0,18.0,81.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Gareth Bale,RW,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,11.0,0.0,0.0,2.0,0.0,0.0,0.3,6.0,1.0,29.0,30.0,96.7,1.0,23.0,2.0,0.0,0.0,447.0,89.0,20.0,20.0,100.0,6.0,6.0,100.0,2.0,2.0,100.0,2.0,1.0,2.0,1.0,30.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,18.2,2.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,29.0,1.0,36.0,0.0,0.0,0.0,118.0,39.0,3.0,0.0,2.0,0.0,33.0,28.0,84.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Steven Bergwijn,RW,26.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,24.0,4.0,0.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,15.0,18.0,83.3,3.0,25.0,6.0,3.0,3.0,268.0,71.0,8.0,9.0,88.9,7.0,9.0,77.8,0.0,0.0,0.0,0.0,1.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,16.0,5.0,24.0,100.0,3.0,0.0,171.0,106.0,1.0,2.0,1.0,0.0,26.0,22.0,84.6,5.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Giovani Lo Celso,AM,71.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,68.0,18.0,2.0,0.0,1.0,1.1,1.1,0.5,4.0,0.0,44.0,56.0,78.6,6.0,49.0,6.0,0.0,0.0,845.0,196.0,17.0,25.0,68.0,20.0,22.0,90.9,7.0,9.0,77.8,3.0,9.0,2.0,0.0,53.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,49.0,3.0,4.0,52.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,50.0,2.0,5.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,37.0,30.0,3.0,65.0,0.0,0.0,0.0,250.0,147.0,1.0,0.0,3.0,0.0,62.0,52.0,83.9,14.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
Tanguy Ndombele,AM,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,19.0,68.4,2.0,18.0,5.0,0.0,0.0,200.0,42.0,7.0,9.0,77.8,5.0,5.0,100.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,13.0,9.0,1.0,23.0,0.0,0.0,0.0,119.0,52.0,1.0,1.0,1.0,1.0,21.0,20.0,95.2,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Harry Winks,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,22.0,1.0,0.0,3.0,0.0,0.0,0.5,2.0,0.0,80.0,92.0,87.0,19.0,77.0,4.0,0.0,0.0,1487.0,625.0,30.0,35.0,85.7,37.0,43.0,86.0,10.0,11.0,90.9,2.0,18.0,3.0,0.0,91.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,78.0,3.0,11.0,11.0,79.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,8.0,36.4,5.0,14.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,73.0,17.0,0.0,96.0,0.0,0.0,0.0,186.0,111.0,2.0,0.0,1.0,0.0,84.0,82.0,97.6,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,50.0
Moussa Sissoko,DM,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,39.0,87.2,4.0,23.0,5.0,0.0,0.0,670.0,183.0,11.0,12.0,91.7,18.0,21.0,85.7,4.0,5.0,80.0,1.0,5.0,0.0,0.0,39.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,3.0,6.0,3.0,33.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,29.0,7.0,0.0,39.0,0.0,0.0,0.0,140.0,101.0,2.0,0.0,0.0,0.0,29.0,28.0,96.6,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
