,home_score,home_xg,home_manager,away_score,away_xg,away_manager,date,time,attendance,referee
0,5,1.8,Gian Piero Gasperini,0,0.1,Roberto D'Aversa,2020-01-06,15:00,19213,Fabrizio Pasqua 
