player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Ashley Barnes,FW,90.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,34.0,7.0,0.0,0.0,1.0,1.0,0.3,0.1,2.0,1.0,10.0,19.0,52.6,3.0,18.0,3.0,0.0,0.0,109.0,47.0,7.0,9.0,77.8,2.0,7.0,28.6,0.0,2.0,0.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,5.0,2.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.6,2.0,1.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,7.0,17.0,11.0,2.0,34.0,0.0,0.0,0.0,82.0,62.0,1.0,1.0,4.0,1.0,45.0,26.0,57.8,5.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,4.0,7.0,6.0,53.8
Chris Wood,FW,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,9.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,16.0,22.0,72.7,0.0,20.0,2.0,0.0,1.0,186.0,10.0,8.0,11.0,72.7,5.0,6.0,83.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,4.0,1.0,12.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.1,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,12.0,3.0,28.0,0.0,0.0,0.0,96.0,50.0,2.0,0.0,3.0,1.0,58.0,22.0,37.9,8.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,4.0,1.0,80.0
Dwight McNeil,LM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,6.0,0.0,0.0,5.0,0.1,0.1,0.2,2.0,0.0,19.0,31.0,61.3,1.0,26.0,4.0,2.0,5.0,337.0,124.0,4.0,7.0,57.1,6.0,8.0,75.0,4.0,10.0,40.0,1.0,2.0,1.0,1.0,28.0,3.0,3.0,1.0,10.0,1.0,4.0,0.0,0.0,0.0,0.0,20.0,2.0,9.0,28.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.7,4.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,7.0,19.0,16.0,11.0,3.0,40.0,40.0,2.0,0.0,240.0,80.0,1.0,2.0,0.0,0.0,24.0,21.0,87.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
Robbie Brady,RM,64.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,13.0,23.0,56.5,4.0,22.0,5.0,0.0,0.0,250.0,134.0,6.0,8.0,75.0,3.0,5.0,60.0,3.0,9.0,33.3,1.0,2.0,0.0,0.0,22.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,8.0,18.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,5.0,19.0,10.0,1.0,29.0,0.0,0.0,0.0,110.0,52.0,2.0,0.0,2.0,0.0,24.0,20.0,83.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0
Jóhann Berg Guðmundsson,RM,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,1.0,1.0,0.2,0.2,0.0,0.0,0.0,6.0,9.0,66.7,1.0,6.0,0.0,0.0,0.0,104.0,34.0,4.0,5.0,80.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,4.0,7.0,2.0,1.0,13.0,0.0,0.0,0.0,30.0,5.0,0.0,0.0,0.0,0.0,8.0,6.0,75.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0
Josh Brownhill,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,11.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,21.0,27.0,77.8,2.0,19.0,1.0,0.0,0.0,444.0,116.0,9.0,11.0,81.8,7.0,10.0,70.0,5.0,6.0,83.3,0.0,2.0,0.0,0.0,25.0,2.0,2.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,8.0,2.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,18.2,5.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,10.0,19.0,5.0,0.0,30.0,0.0,0.0,0.0,86.0,22.0,1.0,0.0,0.0,0.0,15.0,14.0,93.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,66.7
Ashley Westwood,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,29.0,36.0,80.6,6.0,27.0,0.0,0.0,0.0,668.0,337.0,5.0,7.0,71.4,15.0,17.0,88.2,7.0,9.0,77.8,0.0,3.0,2.0,0.0,33.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,3.0,11.0,2.0,32.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.1,7.0,2.0,0.0,2.0,0.0,4.0,2.0,6.0,0.0,6.0,24.0,22.0,6.0,0.0,49.0,0.0,0.0,0.0,70.0,26.0,0.0,0.0,1.0,0.0,23.0,22.0,95.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
Charlie Taylor,LB,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,88.2,0.0,17.0,1.0,0.0,0.0,342.0,207.0,5.0,5.0,100.0,4.0,4.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,4.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,5.0,17.0,8.0,2.0,0.0,23.0,0.0,0.0,0.0,81.0,20.0,1.0,0.0,0.0,1.0,15.0,14.0,93.3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Erik Pieters,LB,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,75.0,1.0,6.0,0.0,0.0,0.0,93.0,57.0,4.0,4.0,100.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,50.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,5.0,11.0,5.0,1.0,0.0,15.0,0.0,0.0,0.0,25.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,100.0
Ben Mee,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,73.7,2.0,14.0,0.0,0.0,0.0,360.0,207.0,5.0,6.0,83.3,4.0,5.0,80.0,5.0,8.0,62.5,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,7.0,15.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,33.3,2.0,3.0,1.0,1.0,0.0,2.0,2.0,21.0,1.0,20.0,32.0,11.0,0.0,0.0,42.0,0.0,0.0,0.0,19.0,8.0,0.0,0.0,0.0,0.0,12.0,10.0,83.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,100.0
