player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Chris Wood,FW,90.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,34.0,6.0,1.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,14.0,22.0,63.6,0.0,20.0,2.0,0.0,1.0,233.0,0.0,7.0,8.0,87.5,6.0,11.0,54.5,1.0,2.0,50.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,5.0,3.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,33.3,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,24.0,9.0,34.0,0.0,0.0,0.0,68.0,20.0,0.0,0.0,2.0,3.0,62.0,30.0,48.4,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,7.0,50.0
Ashley Barnes,FW,76.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,24.0,11.0,0.0,0.0,0.0,0.3,0.3,0.1,4.0,0.0,11.0,15.0,73.3,1.0,14.0,1.0,0.0,0.0,133.0,36.0,7.0,7.0,100.0,4.0,5.0,80.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,5.0,1.0,9.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1,0.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,9.0,14.0,2.0,24.0,0.0,0.0,0.0,41.0,26.0,1.0,0.0,2.0,1.0,37.0,18.0,48.6,9.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,12.5
Jay Rodriguez,FW,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,18.0,0.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,10.0,4.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33.3
Dwight McNeil,LM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.0,19.0,1.0,1.0,2.0,0.1,0.1,0.2,4.0,0.0,25.0,46.0,54.3,1.0,46.0,9.0,6.0,7.0,498.0,165.0,10.0,12.0,83.3,9.0,12.0,75.0,5.0,17.0,29.4,2.0,3.0,3.0,3.0,38.0,8.0,6.0,0.0,11.0,8.0,10.0,1.0,1.0,0.0,0.0,20.0,6.0,20.0,40.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,31.6,2.0,9.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,8.0,29.0,31.0,5.0,53.0,85.7,6.0,0.0,430.0,241.0,5.0,3.0,1.0,3.0,43.0,36.0,83.7,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,50.0
Jóhann Berg Guðmundsson,RM,68.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,12.0,19.0,63.2,1.0,12.0,2.0,0.0,2.0,201.0,51.0,4.0,6.0,66.7,7.0,10.0,70.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,19.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,9.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,33.3,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,12.0,9.0,1.0,23.0,0.0,0.0,0.0,69.0,39.0,0.0,0.0,0.0,0.0,18.0,14.0,77.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,2.0,50.0
Robbie Brady,RM,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,76.9,0.0,9.0,1.0,0.0,0.0,217.0,55.0,3.0,4.0,75.0,5.0,6.0,83.3,2.0,3.0,66.7,0.0,2.0,0.0,0.0,12.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,3.0,10.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,0.0,14.0,0.0,0.0,0.0,44.0,18.0,0.0,0.0,0.0,0.0,14.0,11.0,78.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Josh Brownhill,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,46.0,67.4,4.0,17.0,0.0,1.0,1.0,518.0,206.0,16.0,21.0,76.2,11.0,16.0,68.8,2.0,5.0,40.0,0.0,3.0,2.0,0.0,46.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,17.0,4.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,5.0,62.5,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,8.0,39.0,8.0,0.0,53.0,100.0,1.0,0.0,76.0,35.0,0.0,0.0,0.0,2.0,32.0,30.0,93.8,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0,6.0,2.0,75.0
Ashley Westwood,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,16.0,0.0,0.0,3.0,0.0,0.0,0.2,2.0,0.0,41.0,55.0,74.5,4.0,26.0,0.0,0.0,0.0,772.0,196.0,18.0,18.0,100.0,18.0,21.0,85.7,5.0,16.0,31.3,1.0,5.0,1.0,0.0,47.0,8.0,5.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,0.0,32.0,5.0,18.0,2.0,50.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,18.8,3.0,12.0,1.0,1.0,0.0,2.0,0.0,3.0,0.0,4.0,13.0,38.0,13.0,0.0,54.0,0.0,0.0,0.0,103.0,35.0,0.0,0.0,0.0,0.0,41.0,35.0,85.4,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0
Charlie Taylor,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,7.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,57.0,61.4,4.0,34.0,2.0,1.0,2.0,756.0,518.0,15.0,18.0,83.3,14.0,22.0,63.6,6.0,13.0,46.2,0.0,4.0,1.0,0.0,45.0,12.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,30.0,36.0,0.0,8.0,10.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,28.6,4.0,2.0,1.0,0.0,0.0,3.0,2.0,5.0,0.0,5.0,18.0,40.0,16.0,0.0,60.0,50.0,1.0,0.0,240.0,87.0,2.0,0.0,1.0,2.0,36.0,34.0,94.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,16.0,3.0,1.0,75.0
James Tarkowski,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,21.0,28.0,75.0,2.0,14.0,1.0,0.0,0.0,429.0,138.0,8.0,8.0,100.0,6.0,10.0,60.0,6.0,8.0,75.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,10.0,5.0,13.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.9,5.0,2.0,0.0,1.0,0.0,1.0,3.0,6.0,0.0,6.0,25.0,15.0,2.0,2.0,42.0,0.0,0.0,0.0,44.0,6.0,0.0,1.0,1.0,1.0,17.0,15.0,88.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,2.0,81.8
Kevin Long,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,71.9,4.0,15.0,0.0,0.0,0.0,508.0,253.0,8.0,8.0,100.0,11.0,14.0,78.6,4.0,10.0,40.0,0.0,3.0,0.0,0.0,31.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,16.0,3.0,23.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,3.0,66.7,1.0,5.0,50.0,6.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,2.0,20.0,16.0,0.0,0.0,35.0,0.0,0.0,0.0,51.0,16.0,0.0,0.0,0.0,0.0,19.0,18.0,94.7,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,3.0,57.1
Erik Pieters,RB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,15.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,74.4,0.0,21.0,1.0,2.0,3.0,485.0,147.0,11.0,13.0,84.6,13.0,19.0,68.4,3.0,5.0,60.0,0.0,0.0,0.0,0.0,29.0,10.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,9.0,11.0,21.0,2.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,13.3,9.0,6.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,2.0,22.0,20.0,11.0,0.0,41.0,66.7,2.0,0.0,96.0,32.0,0.0,0.0,0.0,0.0,19.0,19.0,100.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,100.0
Nick Pope,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,34.0,64.7,0.0,15.0,0.0,0.0,0.0,943.0,729.0,3.0,3.0,100.0,3.0,3.0,100.0,16.0,28.0,57.1,0.0,4.0,0.0,0.0,23.0,11.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,23.0,1.0,23.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,40.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,137.0,78.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
