,home_score,home_xg,home_manager,away_score,away_xg,away_manager,date,time,attendance,referee
0,2,0.7,Marco Giampaolo,4,1.6,Gian Piero Gasperini,2020-09-26,15:00,1000,Massimiliano Irrati 
