player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Anthony Martial,"FW,LW",90.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,42.0,5.0,0.0,0.0,1.0,0.7,0.7,0.8,7.0,3.0,22.0,28.0,78.6,6.0,37.0,6.0,3.0,4.0,356.0,93.0,11.0,13.0,84.6,9.0,12.0,75.0,1.0,1.0,100.0,3.0,0.0,4.0,0.0,28.0,0.0,0.0,3.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,4.0,7.0,20.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,17.0,24.0,9.0,42.0,75.0,3.0,0.0,273.0,108.0,1.0,0.0,2.0,3.0,51.0,35.0,68.6,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,50.0
Marcus Rashford,LW,70.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,41.0,3.0,1.0,1.0,1.0,0.1,0.1,0.0,5.0,2.0,24.0,32.0,75.0,1.0,39.0,7.0,6.0,6.0,311.0,43.0,16.0,18.0,88.9,8.0,10.0,80.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,3.0,3.0,28.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,17.0,23.0,6.0,41.0,100.0,6.0,1.0,285.0,180.0,3.0,4.0,0.0,0.0,48.0,31.0,64.6,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Edinson Cavani,"FW,LW",20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.3,0.3,0.0,1.0,0.0,5.0,7.0,71.4,1.0,4.0,1.0,0.0,0.0,120.0,20.0,0.0,0.0,0.0,4.0,5.0,80.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,4.0,3.0,9.0,0.0,0.0,0.0,19.0,8.0,0.0,1.0,0.0,0.0,13.0,7.0,53.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Daniel James,RW,90.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,36.0,12.0,1.0,4.0,1.0,0.4,0.4,0.0,1.0,0.0,17.0,22.0,77.3,4.0,21.0,3.0,1.0,3.0,271.0,93.0,10.0,12.0,83.3,6.0,7.0,85.7,1.0,2.0,50.0,1.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,16.7,1.0,5.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,7.0,17.0,17.0,4.0,36.0,33.3,3.0,0.0,172.0,119.0,2.0,1.0,1.0,2.0,30.0,21.0,70.0,5.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,66.7
Bruno Fernandes,AM,70.0,2.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,48.0,8.0,1.0,1.0,2.0,1.0,0.3,0.3,5.0,1.0,28.0,36.0,77.8,5.0,27.0,5.0,0.0,0.0,507.0,200.0,14.0,14.0,100.0,11.0,11.0,100.0,3.0,9.0,33.3,2.0,3.0,2.0,0.0,32.0,4.0,1.0,1.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,28.0,2.0,6.0,5.0,30.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,12.5,1.0,3.0,4.0,0.0,0.0,2.0,2.0,3.0,0.0,5.0,11.0,19.0,19.0,3.0,43.0,0.0,0.0,0.0,137.0,80.0,1.0,0.0,1.0,0.0,36.0,27.0,75.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0
Donny van de Beek,AM,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,100.0,0.0,2.0,1.0,0.0,0.0,62.0,12.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,60.0,1.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,5.0,2.0,0.0,8.0,0.0,0.0,0.0,36.0,24.0,1.0,0.0,1.0,0.0,7.0,3.0,42.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fred,DM,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,53.0,17.0,4.0,2.0,3.0,0.3,0.3,0.0,4.0,0.0,28.0,40.0,70.0,4.0,35.0,5.0,2.0,2.0,525.0,173.0,11.0,14.0,78.6,16.0,18.0,88.9,1.0,7.0,14.3,1.0,3.0,1.0,0.0,40.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,4.0,4.0,26.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,41.2,6.0,9.0,2.0,2.0,0.0,1.0,6.0,1.0,1.0,2.0,16.0,31.0,12.0,2.0,53.0,100.0,2.0,0.0,260.0,152.0,1.0,1.0,1.0,1.0,36.0,32.0,88.9,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
Scott McTominay,DM,90.0,2.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,5.0,2.0,23.0,27.0,85.2,2.0,30.0,7.0,2.0,3.0,491.0,123.0,5.0,6.0,83.3,16.0,17.0,94.1,2.0,2.0,100.0,3.0,3.0,1.0,0.0,26.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,4.0,1.0,2.0,24.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,6.0,13.0,18.0,10.0,3.0,37.0,66.7,2.0,0.0,261.0,190.0,3.0,1.0,1.0,0.0,31.0,25.0,80.6,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
Luke Shaw,LB,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,9.0,1.0,2.0,0.0,0.0,0.0,0.2,4.0,1.0,18.0,29.0,62.1,1.0,12.0,1.0,1.0,1.0,323.0,189.0,8.0,9.0,88.9,6.0,11.0,54.5,3.0,6.0,50.0,3.0,3.0,0.0,0.0,18.0,11.0,1.0,0.0,4.0,1.0,0.0,5.0,1.0,2.0,2.0,17.0,4.0,8.0,20.0,3.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,4.0,44.4,2.0,5.0,2.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,11.0,16.0,9.0,0.0,23.0,100.0,1.0,0.0,108.0,87.0,0.0,0.0,0.0,0.0,9.0,8.0,88.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0
Alex Telles,LB,31.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,18.0,1.0,0.0,1.0,1.0,0.1,0.1,0.1,3.0,0.0,10.0,13.0,76.9,1.0,9.0,0.0,1.0,1.0,215.0,132.0,4.0,4.0,100.0,4.0,5.0,80.0,2.0,4.0,50.0,2.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,1.0,1.0,0.0,5.0,1.0,3.0,1.0,6.0,1.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,10.0,1.0,12.0,100.0,1.0,0.0,26.0,11.0,0.0,0.0,0.0,2.0,9.0,8.0,88.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
