player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Alexandre Lacazette,FW,90.0,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,36.0,11.0,2.0,0.0,2.0,1.0,1.0,0.1,7.0,1.0,17.0,24.0,70.8,3.0,28.0,4.0,1.0,2.0,215.0,49.0,10.0,11.0,90.9,6.0,9.0,66.7,0.0,1.0,0.0,2.0,0.0,2.0,0.0,23.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,5.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,36.4,2.0,6.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,10.0,21.0,10.0,35.0,50.0,1.0,0.0,153.0,62.0,2.0,0.0,1.0,0.0,47.0,24.0,51.1,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
Pierre-Emerick Aubameyang,LW,90.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,56.0,12.0,0.0,0.0,2.0,0.8,0.8,0.0,2.0,1.0,35.0,44.0,79.5,5.0,43.0,11.0,1.0,1.0,543.0,117.0,18.0,22.0,81.8,12.0,16.0,75.0,2.0,3.0,66.7,0.0,2.0,2.0,0.0,44.0,0.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,36.0,3.0,5.0,6.0,36.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,16.7,5.0,5.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,11.0,26.0,24.0,4.0,56.0,100.0,1.0,0.0,326.0,249.0,4.0,2.0,0.0,2.0,59.0,42.0,71.2,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,100.0
Bukayo Saka,RW,70.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,49.0,11.0,0.0,2.0,1.0,0.9,0.9,0.0,1.0,0.0,22.0,32.0,68.8,0.0,34.0,8.0,1.0,3.0,297.0,76.0,17.0,19.0,89.5,4.0,6.0,66.7,1.0,6.0,16.7,1.0,0.0,0.0,0.0,27.0,5.0,1.0,0.0,7.0,2.0,2.0,4.0,1.0,3.0,0.0,19.0,4.0,9.0,23.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,45.5,4.0,3.0,4.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,6.0,16.0,30.0,7.0,44.0,33.3,2.0,0.0,207.0,172.0,2.0,2.0,2.0,3.0,44.0,31.0,70.5,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0
Willian,RW,20.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,22.0,2.0,0.0,1.0,1.0,0.1,0.1,0.2,3.0,0.0,15.0,18.0,83.3,2.0,15.0,2.0,1.0,1.0,275.0,61.0,6.0,8.0,75.0,8.0,8.0,100.0,1.0,2.0,50.0,1.0,0.0,2.0,1.0,17.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,16.0,0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,11.0,2.0,21.0,100.0,1.0,0.0,82.0,37.0,1.0,1.0,0.0,0.0,22.0,18.0,81.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Emile Smith-Rowe,AM,76.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,11.0,1.0,0.0,0.0,0.2,0.2,0.8,3.0,2.0,27.0,36.0,75.0,1.0,35.0,1.0,0.0,2.0,378.0,60.0,17.0,19.0,89.5,8.0,10.0,80.0,1.0,2.0,50.0,2.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,2.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,18.2,2.0,7.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0,19.0,18.0,7.0,45.0,0.0,0.0,0.0,140.0,58.0,0.0,1.0,1.0,0.0,41.0,33.0,80.5,5.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
Joe Willock,AM,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,3.0,4.0,75.0,0.0,5.0,0.0,0.0,0.0,24.0,0.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3.0,2.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,7.0,5.0,71.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Granit Xhaka,CM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,80.0,90.0,5.0,59.0,6.0,0.0,0.0,1284.0,280.0,24.0,29.0,82.8,41.0,42.0,97.6,4.0,5.0,80.0,0.0,7.0,0.0,0.0,80.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8.0,8.0,57.0,15.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,66.7,1.0,1.0,12.5,4.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,25.0,53.0,11.0,0.0,83.0,0.0,0.0,0.0,360.0,219.0,0.0,0.0,0.0,0.0,68.0,65.0,95.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,100.0
Dani Ceballos,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,83.0,21.0,4.0,4.0,2.0,0.0,0.0,0.2,5.0,0.0,59.0,69.0,85.5,8.0,51.0,10.0,1.0,2.0,1198.0,410.0,26.0,29.0,89.7,24.0,26.0,92.3,9.0,12.0,75.0,3.0,11.0,1.0,0.0,65.0,4.0,3.0,1.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,15.0,2.0,63.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,3.0,1.0,0.0,3.0,4.0,75.0,1.0,9.0,42.9,12.0,7.0,2.0,0.0,0.0,2.0,8.0,2.0,0.0,6.0,31.0,44.0,16.0,0.0,79.0,50.0,1.0,0.0,463.0,295.0,3.0,0.0,0.0,0.0,58.0,53.0,91.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,2.0,33.3
Kieran Tierney,LB,90.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,92.0,2.0,1.0,1.0,0.0,0.1,0.1,0.8,6.0,2.0,66.0,83.0,79.5,6.0,69.0,13.0,3.0,3.0,1206.0,384.0,29.0,35.0,82.9,28.0,35.0,80.0,7.0,10.0,70.0,4.0,3.0,2.0,0.0,73.0,10.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,0.0,0.0,60.0,14.0,9.0,57.0,12.0,4.0,10.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,50.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,28.0,41.0,34.0,5.0,82.0,100.0,3.0,0.0,437.0,314.0,3.0,4.0,1.0,1.0,66.0,63.0,95.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,5.0,0.0
Pablo Marí,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,74.0,89.2,3.0,64.0,4.0,0.0,0.0,1327.0,322.0,18.0,18.0,100.0,38.0,41.0,92.7,9.0,14.0,64.3,0.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,12.0,65.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,7.0,64.0,31.0,1.0,0.0,86.0,0.0,0.0,0.0,364.0,197.0,0.0,0.0,1.0,0.0,69.0,68.0,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,100.0
