player,position,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocked_shots,blocked_shots_saves,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed_pct,players_dribbled_past,nutmegs,carry_distance,carry_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,pass_targets,passes_received,passes_received_pct,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Marcus Rashford,"FW,RW",90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,13.0,1.0,1.0,0.0,0.1,0.1,0.1,2.0,0.0,14.0,16.0,87.5,1.0,20.0,3.0,1.0,2.0,188.0,28.0,6.0,7.0,85.7,6.0,7.0,85.7,1.0,1.0,100.0,1.0,1.0,1.0,0.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0.0,15.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,15.4,4.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,12.0,12.0,1.0,22.0,50.0,1.0,0.0,76.0,43.0,3.0,0.0,1.0,2.0,42.0,20.0,47.6,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Paul Pogba,LW,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,16.0,1.0,1.0,0.0,0.1,0.1,0.2,5.0,0.0,32.0,38.0,84.2,9.0,41.0,6.0,2.0,3.0,607.0,203.0,14.0,17.0,82.4,11.0,12.0,91.7,4.0,5.0,80.0,2.0,4.0,4.0,0.0,38.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,7.0,1.0,32.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,33.3,2.0,3.0,18.8,4.0,8.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,30.0,12.0,1.0,46.0,66.7,3.0,0.0,175.0,96.0,1.0,0.0,2.0,1.0,42.0,35.0,83.3,4.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,66.7
Mason Greenwood,RW,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,32.0,14.0,3.0,1.0,0.0,0.1,0.1,0.0,1.0,0.0,21.0,26.0,80.8,0.0,24.0,2.0,0.0,0.0,297.0,33.0,15.0,15.0,100.0,2.0,5.0,40.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,6.0,18.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0,5.0,35.7,3.0,9.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,19.0,9.0,1.0,32.0,0.0,0.0,0.0,97.0,25.0,0.0,1.0,0.0,1.0,35.0,27.0,77.1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Anthony Martial,FW,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,4.0,5.0,80.0,1.0,6.0,0.0,0.0,0.0,64.0,19.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Bruno Fernandes,AM,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,63.0,21.0,2.0,0.0,1.0,0.2,0.2,0.1,4.0,0.0,35.0,50.0,70.0,2.0,39.0,2.0,1.0,2.0,619.0,177.0,16.0,20.0,80.0,11.0,15.0,73.3,6.0,10.0,60.0,2.0,3.0,0.0,0.0,48.0,2.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,0.0,33.0,6.0,11.0,3.0,43.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,4.0,25.0,3.0,2.0,9.5,3.0,9.0,9.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,13.0,34.0,18.0,3.0,60.0,50.0,1.0,0.0,131.0,44.0,2.0,0.0,2.0,0.0,60.0,50.0,83.3,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Fred,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,51.0,55.0,92.7,5.0,46.0,1.0,2.0,3.0,1006.0,288.0,16.0,19.0,84.2,25.0,25.0,100.0,9.0,10.0,90.0,1.0,4.0,0.0,0.0,53.0,2.0,2.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,48.0,4.0,3.0,40.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,41.7,8.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,25.0,37.0,2.0,0.0,59.0,66.7,3.0,0.0,163.0,87.0,0.0,0.0,0.0,0.0,49.0,46.0,93.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0
Scott McTominay,DM,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,10.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,44.0,50.0,88.0,4.0,47.0,3.0,1.0,1.0,741.0,210.0,16.0,18.0,88.9,25.0,28.0,89.3,0.0,1.0,0.0,0.0,3.0,0.0,0.0,49.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,6.0,2.0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,3.0,30.0,5.0,4.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,6.0,32.0,30.0,3.0,0.0,59.0,100.0,1.0,0.0,225.0,136.0,0.0,0.0,2.0,0.0,45.0,41.0,91.1,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,50.0
Luke Shaw,LB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,13.0,5.0,0.0,2.0,0.0,0.0,0.3,2.0,0.0,43.0,54.0,79.6,1.0,39.0,1.0,3.0,3.0,707.0,314.0,21.0,23.0,91.3,20.0,24.0,83.3,2.0,6.0,33.3,2.0,1.0,0.0,0.0,42.0,12.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,0.0,0.0,31.0,11.0,12.0,37.0,4.0,3.0,9.0,0.0,0.0,2.0,2.0,1.0,5.0,5.0,0.0,0.0,2.0,2.0,100.0,0.0,4.0,30.8,6.0,7.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,3.0,32.0,25.0,9.0,0.0,51.0,100.0,3.0,0.0,170.0,53.0,1.0,0.0,0.0,0.0,37.0,33.0,89.2,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0
Harry Maguire,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,80.0,13.0,2.0,2.0,5.0,0.1,0.1,0.0,0.0,0.0,51.0,67.0,76.1,0.0,54.0,1.0,0.0,1.0,1236.0,305.0,11.0,13.0,84.6,28.0,32.0,87.5,11.0,20.0,55.0,0.0,2.0,0.0,0.0,66.0,1.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,46.0,2.0,19.0,10.0,51.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,3.0,66.7,1.0,5.0,38.5,10.0,3.0,0.0,3.0,0.0,2.0,4.0,3.0,0.0,17.0,51.0,27.0,2.0,1.0,79.0,0.0,0.0,0.0,209.0,65.0,0.0,0.0,0.0,0.0,56.0,56.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,100.0
Victor Lindelöf,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,85.0,9.0,1.0,1.0,1.0,0.2,0.2,0.1,1.0,0.0,73.0,78.0,93.6,2.0,64.0,0.0,0.0,0.0,1541.0,330.0,19.0,19.0,100.0,43.0,45.0,95.6,11.0,14.0,78.6,1.0,1.0,1.0,0.0,76.0,2.0,2.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,3.0,7.0,8.0,67.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.4,5.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,22.0,61.0,23.0,2.0,2.0,83.0,0.0,0.0,0.0,349.0,102.0,0.0,0.0,0.0,0.0,71.0,71.0,100.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,100.0
